timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1466441707.14,-0.651602,0.003665,-1.689772,0.019410,-0.747853,0.013383,-0.606457,-0.003665,-0.795108,-0.006138,0.002917,0.021411,29.684872,133.909546,-22.509073,,,,,,
1466441707.15,-0.658854,0.003699,-1.689585,0.014121,-0.722364,0.012153,-0.612207,-0.003699,-0.790689,0.003351,-0.000619,0.010003,29.333220,133.892181,-23.066452,,,,,,
1466441707.16,-0.666176,0.003760,-1.689382,0.017299,-0.732986,0.013288,-0.617979,-0.003760,-0.786185,0.005324,-0.001061,0.004889,29.333220,133.892181,-23.066452,,,,,,
1466441707.17,-0.673598,0.003806,-1.689169,0.017279,-0.747854,0.014445,-0.623798,-0.003806,-0.781577,0.017215,-0.001169,-0.002222,29.333220,133.892181,-23.066452,,,,,,
1466441707.18,-0.681319,0.003859,-1.688934,0.019346,-0.795639,0.015812,-0.629814,-0.003859,-0.776737,0.022041,0.000701,-0.006833,28.705814,133.861053,-24.016768,,,,,,
1466441707.19,-0.689560,0.003895,-1.688698,0.018237,-0.830678,0.016030,-0.636193,-0.003895,-0.771520,0.016304,0.000813,-0.003809,28.705814,133.861053,-24.016768,,,,,,
1466441707.20,-0.697805,0.003960,-1.688457,0.020386,-0.816873,0.014881,-0.642533,-0.003960,-0.766248,-0.001999,0.000405,0.010007,28.705814,133.861053,-24.016768,,,,,,
,,,,,,,,,,,,,,,,29.719954,-95.399113,9.564250,-1.000000,-1.000000,1466441742.08
,,,,,,,,,,,,,,,,29.719954,-95.399113,9.564250,-1.000000,-1.000000,1466441742.08
1466441707.21,-0.705456,0.003997,-1.688249,0.015157,-0.743603,0.013352,-0.648376,-0.003997,-0.761310,-0.014786,-0.001603,0.023563,28.359894,133.843338,-24.521215,,,,,,
,,,,,,,,,,,,,,,,29.719954,-95.399113,9.564250,-1.000000,-1.000000,1466441742.09
1466441707.22,-0.712770,0.004053,-1.688050,0.015300,-0.631053,0.011582,-0.653927,-0.004053,-0.756547,-0.032932,-0.001211,0.034166,28.359894,133.843338,-24.521215,,,,,,
1466441707.23,-0.718318,0.004088,-1.687880,0.012233,-0.530180,0.010946,-0.658114,-0.004088,-0.752908,-0.026747,-0.001497,0.033730,28.359894,133.843338,-24.521215,,,,,,
,,,,,,,,,,,,,,,,29.719953,-95.399121,9.525102,-1.000000,-1.000000,1466441742.11
1466441707.24,-0.723037,0.004098,-1.687737,0.011266,-0.453727,0.009401,-0.661659,-0.004098,-0.749793,-0.022499,0.001657,0.029548,27.708624,133.812469,-25.417900,,,,,,
