timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465313333.36,-0.595318,-0.034586,-2.436867,0.006686,-0.049433,-0.000318,-0.560437,0.034579,-0.827475,0.007794,-0.002230,-0.002573,68.012009,-33.735580,-66.773895,,,,,,
1465313333.37,-0.595556,-0.034630,-2.436856,-0.001763,0.012144,0.003545,-0.560632,0.034623,-0.827341,-0.000403,0.001235,0.016336,67.985252,-33.732922,-66.802483,,,,,,
1465313333.38,-0.595065,-0.034745,-2.436880,-0.002725,0.089663,-0.000135,-0.560225,0.034738,-0.827612,-0.001055,0.003500,0.022238,67.985252,-33.732922,-66.802483,,,,,,
,,,,,,,,,,,,,,,,29.719929,-95.399122,9.847343,-1.000000,-1.000000,1465315425.94
,,,,,,,,,,,,,,,,29.719928,-95.399121,9.847343,-1.000000,-1.000000,1465315419.39
1465313333.39,-0.593917,-0.034736,-2.436876,0.000489,0.106648,0.000826,-0.559274,0.034729,-0.828255,0.002939,-0.000717,0.000298,67.985252,-33.732922,-66.802483,,,,,,
1465313333.40,-0.593040,-0.034747,-2.436904,-0.003833,0.051446,-0.002026,-0.558547,0.034740,-0.828745,0.007155,-0.000515,-0.009939,67.999519,-33.728909,-66.789978,,,,,,
1465313333.41,-0.592960,-0.034693,-2.436859,0.019424,-0.085530,-0.003272,-0.558482,0.034686,-0.828791,0.014674,0.003659,-0.027395,67.999519,-33.728909,-66.789978,,,,,,
1465313333.42,-0.594571,-0.034498,-2.436776,0.003256,-0.237366,0.000857,-0.559821,0.034491,-0.827896,0.013235,-0.004081,-0.035950,67.999519,-33.728909,-66.789978,,,,,,
1465313333.43,-0.596725,-0.034606,-2.436809,-0.004061,-0.123760,0.003331,-0.561600,0.034599,-0.826685,-0.006958,0.001228,0.034037,68.034035,-33.742859,-66.747772,,,,,,
1465313333.44,-0.597004,-0.034654,-2.436797,0.004705,0.069490,-0.001065,-0.561829,0.034647,-0.826527,-0.010604,0.004049,0.040105,68.034035,-33.742859,-66.747772,,,,,,
1465313333.45,-0.596060,-0.034651,-2.436849,-0.004915,0.032345,-0.005100,-0.561049,0.034644,-0.827057,0.017745,-0.000312,-0.011032,68.034035,-33.742859,-66.747772,,,,,,
1465313333.46,-0.596264,-0.034614,-2.436833,0.001272,-0.121628,0.000130,-0.561219,0.034607,-0.826944,0.019776,-0.001312,-0.040595,67.869179,-33.738274,-66.917709,,,,,,
1465313333.47,-0.597757,-0.034591,-2.436809,0.000158,-0.155614,0.003535,-0.562453,0.034584,-0.826106,0.004378,-0.002022,-0.003530,67.869179,-33.738274,-66.917709,,,,,,
1465313333.48,-0.599106,-0.034564,-2.436802,0.001337,-0.066422,0.001912,-0.563568,0.034557,-0.825347,-0.011261,-0.002406,0.026229,67.869179,-33.738274,-66.917709,,,,,,
1465313333.49,-0.599613,-0.034569,-2.436818,-0.000699,0.004724,-0.000665,-0.563986,0.034562,-0.825061,-0.011163,-0.000261,0.025515,67.730202,-33.739323,-67.057831,,,,,,
1465313333.50,-0.599424,-0.034589,-2.436831,-0.000683,0.017465,-0.000745,-0.563830,0.034582,-0.825167,0.002886,0.000575,0.005037,67.730202,-33.739323,-67.057831,,,,,,
1465313333.51,-0.599429,-0.034639,-2.436828,0.001401,-0.018637,-0.000516,-0.563832,0.034632,-0.825163,0.003774,0.003576,-0.004564,67.730202,-33.739323,-67.057831,,,,,,
1465313333.52,-0.599652,-0.034662,-2.436824,-0.000722,-0.012268,0.000506,-0.564016,0.034655,-0.825036,0.000662,0.001585,0.004617,67.709267,-33.736160,-67.080566,,,,,,
1465313333.53,-0.599663,-0.034675,-2.436824,0.002505,0.011096,-0.001766,-0.564025,0.034668,-0.825030,0.000350,0.001434,0.008120,67.709267,-33.736160,-67.080566,,,,,,
1465313333.54,-0.599537,-0.034651,-2.436813,0.002501,0.011090,0.000363,-0.563922,0.034644,-0.825101,-0.000471,-0.000220,0.002821,67.692375,-33.735592,-67.097900,,,,,,
