timestamp(unix),user_acc_xAshu,user_acc_x23,user_acc_x22,user_acc_x21,user_acc_x20
1475015838,-0.699093,-1.250385,1.928068,1.43315,-0.531782
1475015838,-0.735385,-1.238982,1.994703,1.393242,-0.679824
1475015838,-0.753549,-1.202253,2.179819,1.308374,-0.690414
1475015838,-0.752377,-1.095254,2.13466,1.271555,-0.660426
1475015838,-0.749506,-1.151192,2.201506,1.210353,-0.863292
1475015838,-0.741959,-1.00472,2.203059,1.139789,-1.287494
1475015838,-0.753527,-0.930614,2.183647,1.115852,-1.565363
1475015838,-0.743518,-0.870517,2.047138,1.052757,-1.668329
1475015838,-0.724688,-0.778052,1.875682,0.978569,-1.571418
1475015838,-0.68362,-0.701666,1.956785,1.014943,-1.664161
1475015838,-0.701911,-0.650054,1.789272,1.006778,-1.770087
1475015838,-0.684935,-0.561298,1.568413,0.957746,-1.596634
1475015838,-0.653366,-0.285966,1.501431,0.90221,-1.386913
1475015838,-0.658835,-0.438391,1.429121,0.871959,-1.448627
1475015838,-0.647573,-0.151829,1.229375,0.841974,-1.545091
1475015838,-0.62561,0.166426,1.099671,0.755673,-1.529867
1475015838,-0.585262,-0.00633,1.109468,0.70571,-1.336244
1475015838,-0.61496,0.358935,1.049101,0.651973,-0.916225
1475015838,-0.513785,0.488986,1.055819,0.564332,-0.637296
1475015838,-0.497184,0.609351,0.733257,0.529788,-0.584664
1475015838,-0.490782,0.699203,0.631456,0.478209,-0.557314
1475015838,-0.490469,0.80001,0.660095,0.423019,-0.396675
1475015838,-0.430273,0.883412,0.53549,0.353218,-0.297797
1475015838,-0.440897,0.974602,0.386951,0.339253,-0.157889
1475015838,-0.442574,1.061298,0.201619,0.231587,-0.116548
1475015838,-0.419417,1.109609,0.077991,0.286819,0.093478
1475015838,-0.397322,1.199684,-0.009105,0.17563,0.518251
1475015838,-0.331399,1.257177,-0.17426,-0.003823,0.614985
1475015838,-0.301845,1.300225,-0.386124,0.071403,0.739329
1475015838,-0.267899,1.328247,-0.627601,-0.14129,0.974007
1475015838,-0.296595,1.361369,-0.806286,-0.210128,1.343123
1475015838,-0.286484,1.418155,-1.05958,-0.301769,1.371413
1475015838,-0.278191,1.420256,-1.302177,-0.382806,1.751021
1475015838,-0.303177,1.435642,-1.453873,-0.464457,1.898216
1475015838,-0.318227,1.432817,-1.602774,-0.560646,2.045486
1475015838,-0.27482,1.369998,-1.741271,-0.698862,2.006085
1475015838,-0.275804,1.347728,-1.850798,-0.868029,1.932014
1475015838,-0.230144,1.263125,-1.957854,-0.808499,2.012381
1475015838,-0.236926,1.348501,-2.026003,-0.966178,2.044275
1475015838,-0.210443,1.205373,-2.113206,-1.053177,1.964387
1475015838,-0.206221,1.141606,-2.10664,-1.173149,1.647851
1475015838,-0.176903,1.15054,-2.011583,-1.137351,1.891234
1475015838,-0.111158,1.05598,-1.799127,-1.181891,1.586125
1475015838,-0.054722,0.96098,-1.62849,-1.1562,1.277447
1475015838,-0.020036,0.91186,-1.425792,-1.156173,1.075098
1475015838,0.021921,0.927561,-1.204363,-1.11746,1.01232
1475015838,0.070426,0.869018,-1.01934,-1.099945,0.756923
1475015838,0.132329,0.778162,-0.785662,-1.08353,0.69952
1475015838,0.196802,0.67586,-0.285017,-0.974313,0.468866
1475015838,0.277924,0.626398,-0.106317,-0.748178,-0.342679
1475015838,0.336701,0.63112,0.189094,-0.646409,0.104487
1475015838,0.337631,0.633279,0.431108,-0.703289,1.029438
1475015838,0.414071,0.583412,0.750772,-0.936056,1.710836
1475015838,0.548302,0.489427,1.323887,-0.854656,1.737594
1475015838,0.673276,0.440679,1.178694,-0.595188,-1.060563
1475015838,0.681629,0.232539,1.570154,0.120115,-0.9404
1475015838,0.741252,0.324359,1.726965,-0.234955,-0.236898
1475015838,0.732959,0.153192,1.905971,-0.092028,0.398145
1475015838,0.682144,0.042873,1.959493,0.053514,0.625367
1475015838,0.742259,-0.091277,2.09574,0.000233,-0.327328
1475015838,0.775981,-0.22779,2.201234,0.105872,-1.274359
1475015838,0.767635,-0.401011,2.202199,0.102718,-1.429584
1475015838,0.804289,-0.307493,2.289728,0.159229,-0.996987
1475015838,0.832189,-0.497373,2.207849,0.281878,-0.841125
1475015838,0.822327,-0.628062,2.057856,0.282009,-1.076418
1475015838,0.758644,-0.722008,1.992381,0.397108,-1.529506
1475015838,0.680771,-0.845632,2.000289,0.504866,-1.776947
1475015838,0.632539,-0.962863,1.84186,0.578163,-1.871145
1475015839,0.726184,-1.036068,1.620577,0.708336,-2.013891
1475015838,0.73193,-1.130583,1.69012,0.84374,-1.961883
1475015839,0.819964,-1.176748,1.581679,0.990393,-1.816869
1475015839,0.541203,-1.166228,1.212988,0.915893,-1.766815
1475015839,0.524269,-1.201586,1.42892,1.078826,-1.853784
1475015839,0.515993,-1.198504,1.13994,1.13815,-1.801611
1475015839,0.588396,-1.217679,1.138911,1.179175,-1.728424
1475015839,0.559016,-1.18338,1.177489,1.202279,-1.681141
1475015839,0.542997,-1.195589,0.972992,1.36599,-1.515262
1475015839,0.382445,-1.222106,0.709297,1.373305,-1.296558
1475015839,0.3267,-1.117703,0.844302,1.341561,-1.003491
1475015839,0.29115,-0.898135,0.560986,1.299306,-0.816095
1475015839,0.214568,-1.014449,0.255024,1.278752,-0.646258
1475015839,0.119231,-0.818038,0.361767,1.226416,-0.674219
1475015839,0.095139,-0.785879,0.130852,1.100663,-0.382416
1475015839,-0.024561,-0.710308,0.016594,1.189648,-0.208645
1475015839,-0.071729,-0.525071,-0.182113,1.039197,-0.115275
1475015839,-0.192605,-0.410616,-0.362805,1.066658,0.362954
1475015839,-0.367612,-0.312742,-0.52106,1.033182,0.166591
1475015839,-0.340363,-0.197963,-0.754045,0.994192,0.453728
1475015839,-0.488346,-0.004994,-0.979778,0.963437,0.605019
1475015839,-0.599339,0.195882,-1.172293,0.970513,0.752272
1475015839,-0.627879,0.322253,-1.322815,0.900591,1.157279
1475015839,-0.727919,,-1.499985,0.906543,1.361668
1475015839,-0.889786,0.437467,-1.627694,0.813894,1.349793
1475015839,-0.91329,0.530625,-1.799526,0.71282,1.490074
1475015839,-1.167273,0.615877,-1.883139,0.625149,1.849693
1475015839,-1.288261,0.694057,-1.943685,0.68355,1.940489
1475015839,-1.461681,0.814625,-1.918109,0.610634,1.829332
1475015839,-1.445669,0.934883,-1.895777,0.583974,2.007975
1475015839,-1.242114,0.997124,-1.878963,0.500403,1.896505
1475015839,-1.262452,1.047231,-1.787607,0.433665,2.009182
1475015839,-1.232197,1.171558,-1.693971,0.36193,1.936659
1475015839,-1.287666,1.240585,-1.558089,0.314013,2.003
1475015839,-1.276175,1.284638,-1.358215,0.241588,1.825019
1475015839,-1.209831,1.311172,-1.239123,0.097919,1.567483
1475015839,-1.16709,1.332663,-1.030068,0.192767,1.521954
1475015839,-1.133424,1.365801,-0.675767,-0.023343,1.54011
1475015839,-1.111689,1.388396,-0.355233,-0.090617,1.286627
1475015839,-1.05044,1.393542,-0.116734,-0.151271,1.418668
1475015839,-0.986076,1.38137,0.108001,-0.228692,1.178798
1475015839,-0.905862,1.369375,0.348166,-0.342745,0.985148
1475015839,-0.656992,1.329611,0.595233,-0.471933,1.324287
1475015839,-0.685301,1.271004,0.905133,-0.577906,1.202513
1475015839,-0.648429,1.215635,1.136317,-0.678536,0.973525
1475015839,-0.754229,1.182718,1.358264,-0.832863,0.555675
1475015839,-0.757317,1.160085,1.508387,-0.974593,0.413068
1475015839,-0.748069,1.112204,1.565319,-1.065356,0.775771
1475015839,-0.652653,1.048356,1.66318,-1.142458,0.36333
1475015839,-0.634326,0.977523,1.6897,-1.186152,0.06348
1475015839,-0.487838,0.970932,1.757575,-1.214107,0.286145
1475015839,-0.521651,0.879454,1.838385,-1.192058,0.349271
1475015839,-0.463831,0.918075,1.87723,-1.209491,-0.041109
1475015839,-0.281539,0.80874,1.902474,-1.185955,-0.51374
1475015839,-0.266553,0.741974,1.898055,-1.181673,-0.642672
1475015839,-0.261744,0.675558,1.849181,-1.1614,-0.53445
1475015839,-0.24647,0.692698,1.796456,-1.131719,-0.542891
1475015839,-0.244593,0.652485,1.730347,-1.091146,-1.011854
1475015839,-0.204033,0.553309,1.666638,-1.004524,-1.35957
1475015839,-0.044613,0.51202,1.566182,-0.781061,-1.475357
1475015839,0.079878,0.45253,1.480096,-0.868618,-1.724627
1475015839,0.083275,0.367976,1.433351,-0.682047,-1.713623
1475015839,0.221924,0.295793,1.288357,-0.472619,-1.575905
1475015839,0.19347,0.221037,1.038392,-0.559613,-1.531107
1475015839,0.270918,0.024007,1.033976,-0.356933,-1.522597
1475015839,0.270382,-0.074231,1.018849,-0.203212,-1.526595
1475015839,0.329194,-0.164948,0.947362,-0.232767,-1.55124
1475015839,0.49573,-0.290507,0.870946,-0.071255,-1.479741
1475015839,0.49405,-0.427625,0.759882,0.232547,-1.018161
1475015839,0.57278,-0.565163,0.705949,0.125566,-1.274098
1475015839,0.634716,-0.683859,0.648499,0.24706,-0.961687
1475015839,0.73851,-0.925872,0.590706,0.33264,-0.949637
1475015839,0.81951,-0.807228,0.453217,0.396229,-0.857448
1475015839,0.816632,-1.06013,0.33393,0.506721,-0.585777
1475015839,0.865996,-1.124241,0.288389,0.624798,-0.390093
1475015839,0.905598,-1.169731,0.207588,0.699091,-0.337712
1475015839,0.899649,-1.155115,0.135871,0.771206,-0.27276
1475015839,0.920267,-1.165225,0.050615,0.881252,0.147267
1475015839,1.033893,-1.309931,-0.299886,0.965058,-0.043846
1475015839,1.02608,-1.329966,-0.119277,1.083998,0.276664
1475015839,1.041957,-1.346077,-0.469633,1.176978,0.314292
1475015839,0.988189,-1.282997,-0.688807,1.135156,0.746707
1475015839,0.973019,-1.236821,-0.821395,1.22136,1.254798
1475015839,0.858261,-1.142809,-0.983964,1.23943,1.271822
1475015839,0.812323,-1.185482,-1.120084,1.254219,1.317869
1475015839,0.795555,-1.098556,-1.284008,1.271988,1.714878
1475015839,0.741103,-0.981159,-1.488032,1.285941,1.757689
1475015839,0.576364,-1.105314,-1.536245,1.298064,1.888323
1475015839,0.556183,-0.847321,-1.63035,1.265708,1.910379
1475015839,0.573074,-0.627712,-1.658151,1.102264,1.931749
1475015839,0.36486,-0.479334,-1.700851,1.19302,1.956756
1475015839,0.342489,-0.250496,-1.686364,1.029237,1.959635
1475015839,0.297076,-0.069628,-1.670212,1.060263,1.983265
1475015839,0.208762,-0.066382,-1.621322,1.050807,1.939329
1475015839,0.186795,0.112248,-1.5433,1.006264,1.781654
1475015839,0.131771,0.242471,-1.420642,0.959133,1.555956
1475015839,-0.042897,0.396438,-1.222354,0.95232,1.587296
1475015839,-0.113046,0.581845,-1.045525,0.906705,1.504991
1475015839,-0.135075,0.83189,-0.805014,0.858993,1.361722
1475015839,-0.269923,0.716756,-0.459973,0.819239,1.278783
1475015839,-0.421863,0.89867,-0.29993,0.75294,1.21976
1475015840,-0.444467,1.034285,-0.173915,0.640881,1.113943
1475015840,-0.681012,0.976783,0.014164,0.563119,1.143739
1475015840,-0.804113,1.137227,0.150975,0.547628,0.999472
1475015840,-0.817882,1.20638,0.31695,0.545088,1.00204
1475015840,-0.993295,1.272432,0.478825,0.529673,0.79609
1475015840,-1.052751,1.328597,0.628225,0.516209,0.649262
1475015840,-1.050946,1.404856,0.776981,0.369443,0.075995
1475015840,-1.10692,1.464383,0.939515,0.294267,0.219586
1475015840,-1.172942,1.494994,1.090674,0.117452,0.838842
1475015840,-1.158095,1.483803,1.185575,0.167909,0.91327
1475015840,-1.2215,1.474734,1.344285,0.04274,0.323962
1475015840,-1.190075,1.460696,1.432045,-0.038872,-0.469067
1475015840,-1.165363,1.4012,1.516146,-0.116391,-0.670733
1475015840,-1.232659,1.349162,1.587559,-0.258008,-0.395306
1475015840,-1.228575,1.311421,1.697887,-0.399802,-0.198037
1475015840,-1.20182,1.268223,1.790243,-0.530925,-0.475065
1475015840,-1.228742,1.18268,1.867043,-0.624695,-0.964833
1475015840,-1.214268,1.230168,1.86075,-0.770197,-1.324623
1475015840,-1.183737,1.112959,1.818652,-0.875708,-1.435194
1475015840,-1.154182,1.054913,1.793313,-0.996452,-1.527724
1475015840,-1.108646,1.020018,1.681403,-1.076355,-1.745815
1475015840,-1.079968,0.991196,1.587184,-1.118817,-1.871361
1475015840,-1.005444,0.88454,1.522182,-1.180165,-1.951631
1475015840,-0.938016,0.75126,1.460785,-1.221077,-1.598508
1475015840,-0.875761,0.714663,1.357525,-1.277735,-1.367007
1475015840,-0.855497,0.752818,1.27509,-1.341071,-1.28934
1475015840,-0.954064,0.719711,1.101937,-1.365603,-1.432558
1475015840,-1.033787,0.622096,1.099849,-1.357568,-1.57446
1475015840,-0.769669,0.584076,1.176978,-1.428985,-1.539773
1475015840,-0.637937,0.525305,1.155488,-1.403571,-1.366623
1475015840,-0.623024,0.475939,1.090016,-1.358907,-1.060409
1475015840,-0.706424,0.389708,1.0818,-1.250686,-0.954475
1475015840,-0.680986,0.244831,0.983843,-1.062802,-0.790517
1475015840,-0.665525,0.156466,0.853763,-0.846642,-0.645185
1475015840,-0.658109,0.016246,0.784892,-0.979477,-0.624121
1475015840,-0.580871,-0.118266,0.663956,-0.629229,-0.284019
1475015840,-0.595281,-0.255386,0.572692,-0.432338,-0.083096
1475015840,-0.589902,-0.385437,0.585587,-0.180466,-0.083938
1475015840,-0.555643,-0.497897,0.473554,-0.079163,0.021655
1475015840,-0.476112,-0.62397,0.240595,0.214994,0.133555
1475015840,-0.469532,-0.892764,-0.212576,0.08332,0.582265
1475015840,-0.18473,-0.775503,-0.31951,0.295955,0.892815
1475015840,-0.137367,-1.052418,-0.433263,0.467188,1.078688
1475015840,-0.133849,-1.180762,-0.575217,0.571921,1.233337
1475015840,0.12704,-1.210784,-0.207651,0.673878,1.282337
1475015840,0.278458,-1.244005,-1.061928,0.723906,1.90419
1475015840,0.310431,-1.257845,-1.300018,0.922017,1.642461
1475015840,0.377565,-1.312247,-1.291658,1.043671,1.916668
1475015840,0.410705,-1.329335,-1.517922,1.180162,1.963339
1475015840,0.521591,-1.358696,-1.608963,1.352105,2.027336
1475015840,0.627086,-1.378885,-1.456642,1.512532,2.088026
1475015840,0.746308,-1.330849,-1.555239,1.734087,2.029383
1475015840,0.81949,-1.251647,-1.61862,1.590188,2.053649
1475015840,0.9537,-1.125268,-1.670502,1.778102,1.919672
1475015840,1.006962,-1.047568,-1.679767,1.834303,1.771836
1475015840,1.007805,-1.018272,-1.73713,1.810404,1.789729
1475015840,1.01975,-0.837595,-1.631964,1.72553,1.646154
1475015840,1.049161,-0.7107,-1.471113,1.660874,1.573935
1475015840,1.059781,-0.621652,-1.266958,1.547503,1.482797
1475015840,1.097436,-0.52326,-1.347147,1.361917,1.49013
1475015840,1.105385,-0.297083,-1.081464,1.343362,1.407229
1475015840,1.042225,-0.121528,-0.922761,1.258886,1.176047
1475015840,0.990309,0.059156,-1.007156,1.116163,0.964131
1475015840,0.878146,0.244313,-0.230626,1.149054,0.849412
1475015840,0.749557,0.482454,0.216786,1.072728,0.711765
1475015840,0.737392,0.381777,0.400854,1.050806,0.923259
1475015840,0.659807,0.602038,0.516946,1.323559,0.458185
1475015840,0.559148,0.721592,0.374638,0.504186,0.550105
1475015840,0.529833,0.806449,0.714502,1.202374,0.413466
1475015840,0.504715,0.878709,1.209881,0.819298,0.106932
1475015840,0.478044,1.090597,1.557561,0.59574,0.323978
1475015840,0.332039,0.995476,1.51498,0.748617,-0.188284
1475015840,0.28905,1.15376,1.602705,0.582936,-0.337604
1475015840,0.190315,1.196601,1.733495,0.607366,-0.418654
1475015840,0.080264,1.244513,1.863416,0.447205,-0.461019
1475015840,0.080808,1.287299,1.889459,0.2294,-0.574952
1475015840,0.00186,1.446504,1.960624,0.271957,-0.769566
1475015840,-0.190534,1.367842,2.005475,0.158512,-0.96931
1475015840,-0.312723,1.515491,2.014935,-0.078188,-1.224833
1475015840,-0.383437,1.540479,1.980788,0.080341,-1.422517
1475015840,-0.335576,1.547234,1.903908,-0.206573,-1.57014
1475015840,-0.35726,1.507427,1.834606,-0.348581,-1.666773
1475015840,-0.447628,1.43636,1.700082,-0.451112,-1.765295
1475015840,-0.592929,1.416982,1.794106,-0.613891,-1.610752
1475015840,-0.587015,1.386323,1.559785,-0.935017,-1.59333
1475015840,-0.693289,1.356446,1.459427,-0.747606,-1.52629
1475015840,-0.734562,1.298615,1.338807,-1.058245,-1.58184
1475015840,-0.806185,1.23672,1.210182,-1.180804,-1.64195
1475015840,-0.843616,1.105996,1.188939,-1.279151,-1.795799
1475015840,-0.93427,1.142136,1.171174,-1.354861,-1.467613
1475015840,-0.972328,1.124622,1.097019,-1.406597,-1.30647
1475015840,-0.996102,0.908222,0.915093,-1.432935,-1.251318
1475015840,-1.05144,1.069514,0.887101,-1.45032,-0.93574
1475015840,-1.042757,0.818046,0.793048,-1.415306,-0.794643
1475015840,-1.096098,0.852366,0.682305,-1.407136,-0.789447
1475015840,-1.08531,0.811153,0.544729,-1.375594,-0.400801
1475015840,-1.043004,0.758214,0.576613,-0.94016,-0.563266
1475015840,-1.0672,0.718609,0.628539,-1.119959,-0.254895
1475015840,-1.051225,0.695622,0.388592,-0.883377,-0.155991
1475015840,-1.032819,0.658175,0.163057,-1.113145,0.070117
1475015841,-0.996546,0.541444,0.00609,-1.0378,0.385088
1475015841,-0.97728,0.404386,-0.120402,-1.097342,0.593154
1475015841,-0.918682,0.29299,-0.352657,-0.337939,0.827761
1475015841,-0.875017,0.22715,-0.720602,-0.968393,1.200791
1475015841,-0.856796,0.169787,-0.39974,-0.19995,1.298619
1475015841,-0.80618,0.057953,-0.701464,-0.363264,1.531
1475015841,-0.765928,-0.107766,-0.980226,-0.002135,1.742944
1475015841,-0.750664,-0.316264,-1.19415,0.15518,1.844666
1475015841,-0.658749,-0.465232,-1.567997,0.28393,1.919964
1475015841,-0.578751,-0.591912,-1.53917,0.396543,2.018614
1475015841,-0.568232,-0.712059,-1.657413,0.454454,2.04111
1475015841,-0.534751,-0.864266,-1.657222,0.689801,2.038722
1475015841,-0.579064,-1.053755,-1.771958,0.56648,1.982393
1475015841,-0.574877,-1.181696,-1.708572,0.710413,1.844773
1475015841,-0.511268,-1.26205,-1.786565,0.771406,1.747981
1475015841,-0.565595,-1.347164,-1.784746,1.016665,1.729804
1475015841,-0.563408,-1.355072,-1.75873,1.128583,1.699986
1475015841,-0.599561,-1.384538,-1.779723,1.243088,1.462633
1475015841,-0.456223,-1.402991,-1.638815,1.364908,1.346404
1475015841,-0.452507,-1.432617,-1.483153,1.539832,1.343598
1475015841,-0.322321,-1.417586,-1.42477,1.596177,1.19537
1475015841,-0.184459,-1.33295,-1.093066,1.616318,0.804375
1475015841,-0.182821,,-1.195957,1.636522,1.061987
1475015841,-0.22715,-1.182397,-1.021288,1.629663,0.288859
1475015841,-0.178681,-1.078563,-0.718527,1.542787,0.141665
1475015841,-0.179358,-1.073815,-0.397959,1.522333,1.376147
1475015841,-0.057997,-0.840615,-0.005165,1.434434,1.270473
1475015841,0.032976,,0.030753,1.309686,2.399446
1475015841,0.032417,-0.671494,0.161793,1.238621,0.520428
1475015841,0.079868,-0.601587,0.529558,1.205455,-0.956635
1475015841,0.284678,-0.450678,1.126338,1.195285,-0.133597
1475015841,0.284101,-0.239968,0.869494,1.165497,-0.06788
1475015841,0.331268,-0.013882,1.273765,1.13646,0.242635
1475015841,0.451214,0.151371,1.339014,1.105321,0.698335
1475015841,0.447683,0.303888,1.471932,1.080018,0.304704
1475015841,0.500822,0.434332,1.648302,0.996686,-0.443873
1475015841,0.630736,0.594814,1.781308,1.079684,-1.031683
1475015841,0.624522,0.772868,1.724215,0.819356,-1.234681
1475015841,0.6566,0.875978,1.856734,0.698028,-1.170969
1475015841,0.740193,0.983516,1.98958,0.705372,-1.016407
1475015841,0.730876,1.062517,1.934411,0.589595,-0.604067
1475015841,0.724873,1.165587,1.981944,0.526978,-1.367862
1475015841,0.767235,1.251448,1.920986,0.467855,-1.988162
1475015841,0.75677,1.263871,1.974914,0.408162,-1.933764
1475015841,0.770761,1.320202,1.794755,0.354674,-1.453177
1475015841,0.709469,1.37965,1.672492,0.309646,-1.303214
1475015841,0.697663,1.447356,1.615854,0.255261,-1.355061
1475015841,0.52636,1.540115,1.436812,0.130604,-1.337629
1475015841,0.446499,1.559898,1.214887,0.086272,-1.475118
1475015841,0.440603,1.549327,1.168806,0.011348,-1.423713
1475015841,0.494375,1.582194,1.158155,-0.06239,-1.493431
1475015841,0.737202,1.557137,1.115329,-0.08117,-1.389215
1475015841,0.732346,1.497225,1.049559,-0.340328,-1.035112
1475015841,0.771699,1.426199,1.008104,-0.174963,-0.801999
1475015841,0.878234,1.399213,0.938396,-0.451931,-0.844054
1475015841,0.861037,1.372912,0.891701,-0.505736,-0.987243
1475015841,0.947845,1.336528,0.697393,-0.607671,0.469757
1475015841,0.050961,1.243151,0.540905,-0.751249,-0.565995
1475015841,0.01789,1.17543,0.45531,-0.872895,-0.32912
1475015841,0.149662,1.129282,0.45854,-0.941816,0.132948
1475015841,0.113627,1.086659,0.449237,-1.031339,0.250164
1475015841,0.210922,0.972125,0.392127,-1.136605,0.494183
1475015841,0.190197,0.836562,0.310727,-1.190684,0.633695
1475015841,-0.001916,0.793069,0.110541,-1.21996,0.778484
1475015841,-0.03005,0.78543,-0.004374,-1.23071,1.028119
1475015841,-0.052656,0.643679,-0.186096,-1.231912,1.751035
1475015841,-0.111449,0.713582,-0.402432,-1.196986,1.06561
1475015841,-0.099958,0.578741,-0.541412,-1.198108,1.600663
1475015841,-0.124046,0.51692,-0.720042,-1.184033,1.9196
1475015841,-0.332503,0.479508,-0.869141,-1.117782,1.647045
1475015841,-0.463842,0.412824,-1.050687,-1.062071,1.789713
1475015841,-0.494995,0.328756,-1.183659,-0.970335,1.900868
1475015841,-0.626717,0.239038,-1.320109,-0.977687,1.84517
1475015841,-0.70728,0.148739,-1.453881,-0.827253,1.90742
1475015841,-0.734431,-0.034659,-1.562063,-0.564262,1.859517
1475015841,-0.996142,0.058926,-1.621809,-0.509224,1.762213
1475015841,-1.127054,-0.203328,-1.618414,-0.411407,1.697803
1475015841,-1.144515,-0.390258,-1.636134,-0.280004,1.688778
1475015841,-1.632667,-0.58267,-1.627722,-0.213495,1.62257
1475015841,-1.164549,-0.690973,-1.632617,-0.045866,1.491072
1475015841,-1.149743,-0.855908,-1.568304,0.042171,1.432983
1475015841,-1.21752,-1.007587,-1.506345,0.137228,1.467075
1475015841,-1.133572,-1.137397,-1.358848,0.186376,1.28481
1475015841,-1.108253,-1.250401,-1.17776,0.205663,1.038129
1475015841,-1.227784,-1.315824,-1.086539,0.276976,1.103903
1475015841,-1.121062,-1.357933,-0.885271,0.357804,0.995453
1475015841,-1.078145,-1.346223,-0.743898,0.419266,0.962458
1475015841,-1.077132,-1.35084,-0.688014,0.5125,0.864794
1475015841,-0.981735,-1.355878,-0.435224,0.594059,0.692692
1475015841,-0.938997,-1.415573,-0.327494,0.827009,0.628494
1475015841,-0.857491,-1.406549,-0.164307,0.708316,0.565811
1475015841,-0.802885,-1.327376,-0.019209,0.904642,0.403376
1475015841,-0.76836,-1.225557,0.23524,0.96263,0.34766
1475015841,-0.709517,-1.144469,0.656404,1.05414,0.42172
1475015841,-0.726248,-1.086443,0.773261,1.15074,0.289907
1475015841,-0.706311,-0.836318,0.962132,1.243942,-0.12632
1475015841,-0.647058,-0.967518,1.26987,1.212701,0.247291
1475015841,-0.517581,-0.692781,1.484418,1.282286,-0.60226
1475015841,-0.502725,-0.302135,1.582079,1.339169,-0.708939
1475015841,-0.543032,-0.519492,1.641407,1.321778,-0.995833
1475015842,-0.584832,-0.104777,1.745839,1.293898,-0.986932
1475015842,-0.580365,0.05612,1.804345,1.168443,-1.032273
1475015842,-0.628033,0.205729,1.817849,1.239078,-1.350513
1475015842,-0.467107,0.338137,1.836313,1.115951,-1.454961
1475015842,-0.46219,0.495236,1.88327,1.117342,-1.53281
1475015842,-0.311673,0.644692,1.785602,1.083939,-1.535827
1475015842,-0.434269,0.752097,1.86512,1.031785,-1.499813
1475015842,-0.43668,0.824969,1.73162,1.001657,-1.485451
1475015842,-0.398566,0.891279,1.59945,1.032355,-1.592779
1475015842,-0.306492,0.984904,1.450899,0.949888,-1.711727
1475015842,-0.299114,1.053703,1.381123,0.897431,-1.602538
1475015842,-0.251762,1.12427,1.277405,0.851897,-1.459553
1475015842,-0.15556,1.174638,1.362337,0.794779,-1.346258
1475015842,-0.148338,1.207561,1.179358,0.783036,-1.317938
1475015842,0.030581,1.287787,1.175735,0.73238,-1.316459
1475015842,0.127703,1.330449,1.10116,0.700774,-1.136177
1475015842,0.132538,1.399289,1.073127,0.56908,-0.974414
1475015842,0.283476,1.474315,1.083058,0.65088,-0.833625
1475015842,0.326494,1.485605,0.962315,0.55102,-0.538875
1475015842,0.326393,1.485314,0.749334,0.459229,-0.460105
1475015842,0.349844,1.474321,0.710973,0.356175,-0.435877
1475015842,0.390668,1.431666,0.707073,0.328459,-0.042306
1475015842,0.386218,1.400602,0.702984,0.22416,-0.162264
1475015842,0.496708,1.358643,0.749533,0.222431,0.336702
1475015842,0.556545,1.335155,0.568274,0.189984,0.521489
1475015842,0.550555,1.250365,0.424068,0.070037,0.862504
1475015842,0.680607,1.166238,0.299575,0.127466,0.879971
1475015842,0.752262,1.123009,0.171042,-0.058361,1.092458
1475015842,0.781595,1.104581,0.025513,-0.156572,1.362997
1475015842,0.739282,1.022818,-0.116975,-0.246422,1.651983
1475015842,0.755968,0.913256,-0.227693,-0.362599,1.718739
1475015842,0.722632,0.853222,-0.501785,-0.457975,1.847404
1475015842,0.709101,0.833591,-0.700487,-0.592916,1.866384
1475015842,0.617548,0.799659,-0.890736,-0.744079,1.949512
1475015842,0.627064,0.759097,-1.136268,-0.839954,2.019907
1475015842,0.586688,0.704166,-1.233956,-0.94934,1.985581
1475015842,0.611832,0.675218,-1.404061,-1.0861,1.914589
1475015842,0.678418,0.657491,-1.541391,-1.244226,1.887122
1475015842,0.707125,0.646199,-1.558518,-1.183266,1.855247
1475015842,0.718079,0.532138,-1.529391,-1.314857,1.803486
1475015842,0.758359,0.422968,-1.546535,-1.341461,1.714472
1475015842,0.730379,0.370963,-1.602811,-1.301316,1.664084
1475015842,0.735832,0.232985,-1.61993,,1.618209
1475015842,0.624625,0.131786,-1.635753,-1.292785,1.489024
1475015842,0.437323,0.029277,-1.573677,-1.227748,1.333796
1475015842,0.538837,-0.080188,-1.46926,-1.195126,1.274735
1475015842,0.527738,-0.282967,-1.260064,-1.217294,1.154763
1475015842,0.453259,-0.389075,-1.121499,-1.179965,1.113003
1475015842,0.40367,-0.53088,-1.052394,-1.111931,1.005565
1475015842,0.325137,-0.662101,-0.931913,-0.980146,0.944121
1475015842,0.208435,-0.817553,-0.764543,-0.791056,0.930409
1475015842,0.097063,-0.930081,-0.47914,-0.739969,0.794755
1475015842,0.037502,-1.163639,-0.202454,-0.599716,0.546867
1475015842,-0.016293,-1.071047,0.232009,-0.296455,0.396651
1475015842,-0.077741,-1.237542,0.013334,-0.163215,0.34724
1475015842,-0.20615,-1.249721,0.53929,0.000213,0.506436
1475015842,-0.331929,-1.25295,1.034446,0.083739,0.373403
1475015842,-0.381061,-1.262818,0.812646,0.13669,0.159613
1475015842,-0.435885,-1.29706,1.225996,0.169358,-0.171321
1475015842,-0.600465,-1.310522,1.411217,0.187476,-0.467388
1475015842,-0.622767,-1.274722,1.579493,0.283991,-0.644102
1475015842,-0.700039,-1.219479,1.699985,0.325669,-0.765704
1475015842,-0.699212,-1.201669,1.770623,0.41945,-1.017312
1475015842,-0.705456,-1.130597,1.887501,0.490386,-1.219255
