timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465828366.12,0.000235,-0.006267,-1.403601,0.001518,-0.008544,0.000324,0.000235,0.006267,-0.999980,0.000956,0.000096,-0.002995,45.603313,63.106541,-21.677450,,,,,,
1465828366.13,0.000194,-0.006233,-1.403592,0.001512,-0.011732,0.001409,0.000194,0.006233,-0.999981,0.003743,-0.001350,-0.001591,45.603313,63.106541,-21.677450,,,,,,
1465828366.14,0.000060,-0.006234,-1.403583,0.001506,-0.018099,0.000384,0.000060,0.006234,-0.999981,0.001512,0.000617,-0.002644,45.603313,63.106541,-21.677450,,,,,,
1465828366.15,-0.000128,-0.006200,-1.403578,0.000426,-0.030840,0.000463,-0.000128,0.006200,-0.999981,0.004828,-0.001317,-0.004643,45.600239,63.103439,-21.692926,,,,,,
1465828366.16,-0.000452,-0.006228,-1.403567,0.000405,-0.045708,0.001621,-0.000452,0.006227,-0.999981,0.005610,0.001799,-0.004078,45.600239,63.103439,-21.692926,,,,,,
1465828366.17,-0.000927,-0.006243,-1.403543,-0.000689,-0.069066,0.001766,-0.000927,0.006243,-0.999980,0.008907,0.000822,-0.004048,45.600239,63.103439,-21.692926,,,,,,
,,,,,,,,,,,,,,,,29.719963,-95.399068,10.167628,-1.000000,-1.000000,1465830705.63
1465828366.18,-0.001650,-0.006287,-1.403530,-0.001775,-0.085997,0.000802,-0.001650,0.006287,-0.999979,0.005785,0.001465,-0.004477,45.590145,63.102570,-21.716663,,,,,,
1465828366.20,-0.003479,-0.006374,-1.403522,-0.002859,-0.100861,0.000894,-0.003479,0.006374,-0.999974,0.002411,-0.000195,-0.002880,45.590145,63.102570,-21.716663,,,,,,
1465828366.19,-0.002515,-0.006349,-1.403526,-0.001787,-0.095553,0.000862,-0.002515,0.006349,-0.999977,0.004681,0.002531,-0.001671,45.590145,63.102570,-21.716663,,,,,,
1465828366.21,-0.004523,-0.006397,-1.403514,-0.000724,-0.096615,0.000870,-0.004523,0.006397,-0.999969,-0.003000,0.000286,-0.001190,45.527046,63.103725,-21.845304,,,,,,
1465828366.22,-0.005507,-0.006428,-1.403496,-0.000713,-0.086000,0.001868,-0.005507,0.006428,-0.999964,-0.005128,0.001309,-0.001104,45.527046,63.103725,-21.845304,,,,,,
1465828366.23,-0.006371,-0.006430,-1.403479,-0.001758,-0.069015,0.002824,-0.006371,0.006430,-0.999959,-0.007087,-0.000601,0.000127,45.527046,63.103725,-21.845304,,,,,,
1465828366.24,-0.007074,-0.006433,-1.403473,0.001456,-0.056269,0.000619,-0.007074,0.006433,-0.999954,-0.005850,0.000723,0.000595,45.484325,63.103668,-21.934269,,,,,,
1465828366.25,-0.007634,-0.006456,-1.403457,0.000396,-0.050963,0.001649,-0.007633,0.006456,-0.999950,-0.001964,0.000929,-0.001286,45.484325,63.103668,-21.934269,,,,,,
1465828366.26,-0.008124,-0.006463,-1.403451,0.001464,-0.049899,0.000579,-0.008123,0.006463,-0.999946,0.000753,0.001213,-0.001305,45.484325,63.103668,-21.934269,,,,,,
1465828366.27,-0.008570,-0.006490,-1.403445,-0.000667,-0.050959,0.000583,-0.008570,0.006490,-0.999942,0.002909,0.001215,-0.002530,45.429630,63.102379,-22.051020,,,,,,
1465828366.28,-0.009066,-0.006499,-1.403439,-0.001730,-0.049897,0.000576,-0.009066,0.006499,-0.999938,0.000750,-0.000182,0.000151,45.429630,63.102379,-22.051020,,,,,,
1465828366.29,-0.009547,-0.006524,-1.403429,0.000410,-0.041404,0.000524,-0.009546,0.006524,-0.999933,-0.002081,0.001654,-0.000692,45.429630,63.102379,-22.051020,,,,,,
1465828366.30,-0.009986,-0.006517,-1.403425,0.000426,-0.028663,0.000445,-0.009985,0.006517,-0.999929,-0.006769,-0.000154,-0.000895,45.429630,63.102379,-22.051020,,,,,,
1465828366.31,-0.010277,-0.006523,-1.403406,0.000440,-0.013804,0.002480,-0.010277,0.006523,-0.999926,-0.006889,0.000542,0.000292,45.390171,63.102371,-22.132158,,,,,,
1465828366.32,-0.010415,-0.006503,-1.403404,-0.000596,0.005314,0.000230,-0.010415,0.006503,-0.999925,-0.007621,-0.000567,-0.000411,45.390171,63.102371,-22.132158,,,,,,
,,,,,,,,,,,,,,,,29.719966,-95.399072,10.167628,-1.000000,-1.000000,1465830714.82
1465828366.33,-0.010369,-0.006503,-1.403397,0.001544,0.013807,0.000179,-0.010368,0.006503,-0.999925,-0.005089,0.000593,-0.003493,45.381969,63.101105,-22.152576,,,,,,
,,,,,,,,,,,,,,,,29.719968,-95.399076,10.167628,-1.000000,-1.000000,1465830714.85
