timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465847134.91,-0.535407,-0.010892,-1.520997,0.004799,-0.059561,0.007774,-0.510161,0.010891,-0.860010,0.003569,0.001468,0.003702,33.917568,373.373810,-25.705727,,,,,,
1465847134.93,-0.535334,-0.010776,-1.521075,-0.002471,0.047752,-0.017389,-0.510098,0.010776,-0.860049,0.006864,-0.001498,0.003100,33.917568,373.373810,-25.705727,,,,,,
1465847134.92,-0.535754,-0.010889,-1.520944,0.008072,-0.011756,-0.002103,-0.510460,0.010889,-0.859833,-0.000237,0.003638,0.009796,33.917568,373.373810,-25.705727,,,,,,
1465847134.94,-0.534676,-0.010693,-1.521187,0.003927,0.063662,-0.012160,-0.509533,0.010693,-0.860384,0.002255,-0.000057,0.002047,33.944611,373.367584,-25.759850,,,,,,
1465847134.95,-0.534052,-0.010648,-1.521267,-0.008851,0.074265,-0.004788,-0.508997,0.010648,-0.860703,-0.003058,-0.002546,0.002793,33.944611,373.367584,-25.759850,,,,,,
1465847134.96,-0.533112,-0.010708,-1.521324,-0.004551,0.110358,-0.002881,-0.508187,0.010708,-0.861180,-0.001426,0.000431,0.006490,33.944611,373.367584,-25.759850,,,,,,
,,,,,,,,,,,,,,,,29.719953,-95.399051,10.281824,-1.000000,-1.000000,1465847178.63
1465847134.97,-0.531723,-0.010735,-1.521380,-0.003445,0.137974,-0.006247,-0.506990,0.010735,-0.861885,0.005083,0.001777,0.004189,33.856205,373.382721,-25.656015,,,,,,
1465847134.98,-0.530243,-0.010777,-1.521487,-0.008757,0.144353,-0.008421,-0.505713,0.010777,-0.862634,0.003638,0.000804,0.004221,33.856205,373.382721,-25.656015,,,,,,
1465847134.99,-0.528725,-0.010816,-1.521619,-0.010867,0.158160,-0.009574,-0.504404,0.010816,-0.863400,-0.000617,0.000064,0.003705,33.856205,373.382721,-25.656015,,,,,,
1465847135.00,-0.526971,-0.010826,-1.521788,-0.008700,0.179410,-0.015027,-0.502888,0.010825,-0.864284,0.002506,-0.000358,0.007244,33.890484,373.389923,-25.505802,,,,,,
1465847135.01,-0.525072,-0.010842,-1.521990,-0.008677,0.191102,-0.019358,-0.501246,0.010842,-0.865237,0.001856,0.001839,0.003939,33.890484,373.389923,-25.505802,,,,,,
1465847135.02,-0.523148,-0.010800,-1.522242,-0.006533,0.192180,-0.025750,-0.499580,0.010799,-0.866200,-0.000252,0.000904,0.005864,33.890484,373.389923,-25.505802,,,,,,
1465847135.03,-0.521864,-0.010544,-1.522554,0.015716,0.069062,-0.047309,-0.498469,0.010544,-0.866843,0.008174,0.001068,-0.001336,33.830688,373.421783,-25.116289,,,,,,
1465847135.04,-0.522034,-0.010339,-1.522841,0.000560,-0.108286,-0.032373,-0.498618,0.010339,-0.866760,0.028464,0.003516,-0.015152,33.830688,373.421783,-25.116289,,,,,,
1465847135.05,-0.523252,-0.010087,-1.523061,0.000472,-0.165645,-0.023499,-0.499674,0.010087,-0.866155,0.017237,-0.009507,-0.015040,33.830688,373.421783,-25.116289,,,,,,
1465847135.06,-0.524818,-0.009936,-1.523232,0.014313,-0.170952,-0.026645,-0.501030,0.009935,-0.865373,0.012825,0.004850,0.003419,33.578960,373.444519,-25.115818,,,,,,
1465847135.07,-0.526293,-0.009785,-1.523354,-0.001628,-0.125324,-0.013109,-0.502307,0.009785,-0.864634,-0.002255,-0.002048,0.000330,33.578960,373.444519,-25.115818,,,,,,
1465847135.08,-0.527206,-0.009770,-1.523455,0.002727,-0.044637,-0.011482,-0.503096,0.009770,-0.864175,-0.009294,0.002467,0.012124,33.578960,373.444519,-25.115818,,,,,,
1465847135.09,-0.527415,-0.009732,-1.523530,0.002791,0.009508,-0.009692,-0.503277,0.009732,-0.864070,-0.006458,0.002796,0.011928,33.578960,373.444519,-25.115818,,,,,,
,,,,,,,,,,,,,,,,29.719954,-95.399053,10.281824,-1.000000,-1.000000,1465847190.93
1465847135.10,-0.527343,-0.009689,-1.523601,0.000657,0.007382,-0.008617,-0.503216,0.009688,-0.864107,0.000240,0.000352,0.004442,32.231056,373.390381,-25.238777,,,,,,
1465847135.11,-0.527355,-0.009604,-1.523654,0.002753,-0.015984,-0.006339,-0.503226,0.009603,-0.864101,0.005011,-0.001593,-0.000690,32.231056,373.390381,-25.238777,,,,,,
1465847135.12,-0.527505,-0.009520,-1.523713,-0.001527,-0.032970,-0.006237,-0.503357,0.009520,-0.864026,0.007995,-0.003035,-0.003817,32.231056,373.390381,-25.238777,,,,,,
1465847135.13,-0.527820,-0.009496,-1.523762,0.001663,-0.034036,-0.005163,-0.503629,0.009496,-0.863868,0.003934,0.000300,0.001869,32.093117,373.399445,-25.280415,,,,,,
1465847135.14,-0.528059,-0.009454,-1.523795,0.001674,-0.025541,-0.005216,-0.503835,0.009454,-0.863748,0.005269,0.000174,0.003488,32.093117,373.399445,-25.280415,,,,,,
1465847135.15,-0.528197,-0.009456,-1.523842,-0.000455,-0.023419,-0.004167,-0.503954,0.009456,-0.863678,0.007403,0.001348,0.001221,32.040314,373.402374,-25.304028,,,,,,
1465847135.16,-0.528463,-0.009425,-1.523880,0.001653,-0.042529,-0.005109,-0.504184,0.009425,-0.863545,0.007709,0.000295,0.000233,32.040314,373.402374,-25.304028,,,,,,
1465847135.17,-0.528844,-0.009392,-1.523902,0.000557,-0.063769,-0.002848,-0.504513,0.009392,-0.863353,0.011944,-0.000359,-0.003407,32.040314,373.402374,-25.304028,,,,,,
,,,,,,,,,,,,,,,,29.719954,-95.399056,10.281824,-1.000000,-1.000000,1465847190.93
1465847135.18,-0.529448,-0.009377,-1.523912,0.001570,-0.105178,-0.002588,-0.505035,0.009377,-0.863048,0.019424,0.000251,-0.005238,31.997429,373.405609,-25.310484,,,,,,
1465847135.19,-0.530471,-0.009341,-1.523907,0.002556,-0.166763,-0.001136,-0.505917,0.009341,-0.862531,0.028104,-0.000018,-0.011126,31.997429,373.405609,-25.310484,,,,,,
1465847135.20,-0.532187,-0.009337,-1.523886,0.004582,-0.248520,-0.000621,-0.507397,0.009337,-0.861662,0.032452,0.001573,-0.011477,31.997429,373.405609,-25.310484,,,,,,
1465847135.21,-0.534695,-0.009318,-1.523867,0.002342,-0.335586,0.000987,-0.509556,0.009318,-0.860387,0.037129,0.000386,-0.015681,31.884359,373.405365,-25.456587,,,,,,
1465847135.22,-0.538064,-0.009275,-1.523829,0.004361,-0.423713,0.001542,-0.512452,0.009275,-0.858666,0.038835,-0.001035,-0.016533,31.884359,373.405365,-25.456587,,,,,,
1465847135.23,-0.542360,-0.009237,-1.523772,0.004258,-0.502289,0.004164,-0.516137,0.009237,-0.856456,0.035073,-0.001195,-0.013493,31.884359,373.405365,-25.456587,,,,,,
1465847135.24,-0.547373,-0.009194,-1.523711,0.006317,-0.560684,0.003467,-0.520424,0.009194,-0.853859,0.032356,-0.000984,-0.011162,31.740438,373.402679,-25.674400,,,,,,
1465847135.25,-0.553062,-0.009197,-1.523646,0.006247,-0.615896,0.003814,-0.525273,0.009197,-0.850884,0.030278,0.002201,-0.006614,31.740438,373.402679,-25.674400,,,,,,
1465847135.26,-0.559193,-0.009191,-1.523557,0.007271,-0.645631,0.006130,-0.530479,0.009191,-0.847648,0.024925,0.001414,-0.005379,31.740438,373.402679,-25.674400,,,,,,
1465847135.27,-0.565753,-0.009183,-1.523470,0.006154,-0.687040,0.006389,-0.536029,0.009183,-0.844150,0.026889,0.001529,-0.004941,31.260324,373.391205,-26.419729,,,,,,
,,,,,,,,,,,,,,,,29.719941,-95.399132,10.128992,-1.000000,-1.000000,1465847191.15
1465847135.28,-0.572732,-0.009156,-1.523378,0.007177,-0.722076,0.005545,-0.541908,0.009156,-0.840388,0.019950,-0.000580,-0.006337,31.260324,373.391205,-26.419729,,,,,,
1465847135.29,-0.580003,-0.009116,-1.523283,0.006087,-0.739070,0.007779,-0.548004,0.009116,-0.836426,0.018615,-0.003180,-0.004150,31.260324,373.391205,-26.419729,,,,,,
1465847135.30,-0.587482,-0.009112,-1.523190,0.006052,-0.766676,0.007952,-0.554244,0.009112,-0.832305,0.024184,0.000105,-0.005418,31.260324,373.391205,-26.419729,,,,,,
1465847135.31,-0.595477,-0.009112,-1.523092,0.005977,-0.828257,0.007274,-0.560880,0.009111,-0.827847,0.033476,0.001371,-0.007343,30.597956,373.375854,-27.394049,,,,,,
1465847135.32,-0.604292,-0.009109,-1.522962,0.006928,-0.915330,0.009950,-0.568156,0.009109,-0.822870,0.041591,0.003541,-0.014898,30.597956,373.375854,-27.394049,,,,,,
1465847135.33,-0.614205,-0.009095,-1.522825,0.011059,-1.016207,0.011651,-0.576285,0.009095,-0.817198,0.044715,0.001647,-0.014254,30.202692,373.366547,-27.954012,,,,,,
1465847135.34,-0.625085,-0.009091,-1.522660,0.009875,-1.109648,0.013301,-0.585142,0.009091,-0.810880,0.052259,0.001346,-0.015948,30.202692,373.366547,-27.954012,,,,,,
1465847135.35,-0.637005,-0.009101,-1.522463,0.011854,-1.224332,0.017215,-0.594766,0.009100,-0.803848,0.062448,-0.001059,-0.022294,30.202692,373.366547,-27.954012,,,,,,
1465847135.36,-0.650449,-0.009095,-1.522247,0.013771,-1.395280,0.017225,-0.605519,0.009095,-0.795779,0.084462,-0.000856,-0.031064,29.702271,373.354095,-28.647322,,,,,,
1465847135.37,-0.666012,-0.009107,-1.522019,0.013500,-1.611888,0.018583,-0.617829,0.009107,-0.786260,0.095841,0.001452,-0.036220,29.702271,373.354095,-28.647322,,,,,,
1465847135.38,-0.683656,-0.009151,-1.521777,0.012178,-1.811515,0.023027,-0.631605,0.009151,-0.775236,0.091474,-0.000209,-0.034166,29.702271,373.354095,-28.647322,,,,,,
1465847135.39,-0.702876,-0.009205,-1.521465,0.016249,-1.954872,0.028188,-0.646387,0.009205,-0.762954,0.086832,0.000271,-0.026597,28.244011,373.318268,-30.527924,,,,,,
1465847135.40,-0.723419,-0.009269,-1.521153,0.016079,-2.091842,0.027982,-0.661922,0.009269,-0.749515,0.094387,0.000908,-0.027081,28.244011,373.318268,-30.527924,,,,,,
1465847135.41,-0.745533,-0.009322,-1.520849,0.016951,-2.251104,0.025789,-0.678334,0.009322,-0.734694,0.096028,0.000215,-0.028184,28.244011,373.318268,-30.527924,,,,,,
1465847135.42,-0.769070,-0.009399,-1.520492,0.019966,-2.383848,0.033011,-0.695437,0.009399,-0.718526,0.067721,-0.000900,0.004567,27.211815,373.293213,-31.747831,,,,,,
1465847135.43,-0.793636,-0.009502,-1.520099,0.020903,-2.482602,0.035760,-0.712875,0.009502,-0.701226,0.090332,0.002217,-0.005820,27.211815,373.293213,-31.747831,,,,,,
1465847135.44,-0.819552,-0.009587,-1.519699,0.022849,-2.633370,0.033514,-0.730806,0.009587,-0.682518,0.084413,-0.000920,-0.005059,27.211815,373.293213,-31.747831,,,,,,
