timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465825923.22,-0.155520,0.038234,-0.574478,0.001735,-0.043783,0.001443,-0.154781,-0.038225,-0.987209,0.018779,0.000963,0.000347,42.706589,43.043289,-18.205276,,,,,,
1465825923.23,-0.156083,0.038250,-0.574452,0.008015,-0.126610,0.004098,-0.155336,-0.038241,-0.987121,0.030138,0.003207,0.006195,42.706589,43.043289,-18.205276,,,,,,
1465825923.24,-0.157499,0.038326,-0.574408,0.014270,-0.234911,0.003719,-0.156734,-0.038316,-0.986897,0.040050,0.002153,-0.000545,42.713520,43.043907,-18.187538,,,,,,
1465825923.25,-0.160330,0.038466,-0.574317,0.021550,-0.364467,0.009861,-0.159526,-0.038457,-0.986444,0.031413,0.002645,0.002359,42.713520,43.043907,-18.187538,,,,,,
1465825923.26,-0.164255,0.038655,-0.574193,0.025689,-0.460028,0.010464,-0.163395,-0.038646,-0.985804,0.031910,0.002788,-0.001761,42.713520,43.043907,-18.187538,,,,,,
1465825923.27,-0.169076,0.038940,-0.574041,0.031999,-0.522677,0.010863,-0.168144,-0.038930,-0.984993,0.019767,0.000295,0.005639,42.562389,43.026276,-18.579357,,,,,,
1465825923.28,-0.174575,0.039212,-0.573869,0.032979,-0.586390,0.013393,-0.173557,-0.039202,-0.984043,0.016895,0.001528,-0.000332,42.562389,43.026276,-18.579357,,,,,,
1465825923.29,-0.180393,0.039523,-0.573670,0.035094,-0.594890,0.015577,-0.179276,-0.039512,-0.983005,0.017838,0.001320,0.008014,42.562389,43.026276,-18.579357,,,,,,
,,,,,,,,,,,,,,,,29.720793,-95.400292,10.633324,-1.000000,-1.000000,1465825923.22
,,,,,,,,,,,,,,,,29.719976,-95.399019,10.633324,-1.000000,-1.000000,1465825743.55
1465825923.30,-0.186006,0.039821,-0.573464,0.032988,-0.575776,0.015455,-0.184789,-0.039811,-0.981972,0.027471,0.001465,0.020363,42.378166,43.005360,-19.043095,,,,,,
1465825923.31,-0.191721,0.040124,-0.573243,0.037178,-0.627810,0.017914,-0.190395,-0.040113,-0.980888,0.044887,0.002561,0.015647,42.378166,43.005360,-19.043095,,,,,,
,,,,,,,,,,,,,,,,29.720793,-95.400292,10.633324,-1.000000,-1.000000,1465825923.23
1465825923.32,-0.199081,0.040579,-0.572925,0.057139,-0.834882,0.023491,-0.197606,-0.040568,-0.979442,0.087636,0.007456,0.031322,42.378166,43.005360,-19.043095,,,,,,
1465825923.33,-0.210777,0.041206,-0.572528,0.074663,-1.289351,0.029552,-0.209042,-0.041195,-0.977039,0.132108,0.010173,-0.027417,41.927685,42.947266,-20.139801,,,,,,
1465825923.34,-0.226915,0.042086,-0.571959,0.103942,-1.703490,0.039629,-0.224774,-0.042074,-0.973502,0.076229,0.005178,0.013038,41.927685,42.947266,-20.139801,,,,,,
1465825923.35,-0.245407,0.043033,-0.571253,0.110107,-1.869154,0.048126,-0.242726,-0.043020,-0.969141,0.062367,0.004781,0.004983,41.927685,42.947266,-20.139801,,,,,,
1465825923.36,-0.263991,0.044014,-0.570545,0.111204,-1.848972,0.044807,-0.260682,-0.044000,-0.964422,0.038758,0.004815,0.038594,41.377621,42.886398,-21.369568,,,,,,
1465825923.37,-0.282749,0.044935,-0.569830,0.106903,-1.886127,0.042907,-0.278715,-0.044920,-0.959323,-0.007814,-0.002580,-0.000669,41.377621,42.886398,-21.369568,,,,,,
1465825923.38,-0.301425,0.045859,-0.569093,0.110158,-1.834106,0.044713,-0.296569,-0.045843,-0.953911,-0.061356,-0.000590,-0.029122,41.377621,42.886398,-21.369568,,,,,,
1465825923.39,-0.317486,0.046652,-0.568402,0.089274,-1.513420,0.038423,-0.311840,-0.046635,-0.948990,-0.056370,-0.005596,0.031387,39.744190,42.713329,-24.576012,,,,,,
1465825923.40,-0.330306,0.047261,-0.567869,0.070503,-1.210776,0.029055,-0.323971,-0.047244,-0.944887,-0.062565,-0.002180,0.009096,39.744190,42.713329,-24.576012,,,,,,
1465825923.41,-0.341057,0.047784,-0.567415,0.061151,-1.032379,0.024733,-0.334102,-0.047766,-0.941326,-0.078648,-0.003595,-0.011357,39.744190,42.713329,-24.576012,,,,,,
,,,,,,,,,,,,,,,,29.721399,-95.401235,10.633324,-1.000000,-1.000000,1465825923.36
,,,,,,,,,,,,,,,,29.721500,-95.401392,10.633324,-1.000000,-1.000000,1465825923.37
1465825923.42,-0.350095,0.048199,-0.567040,0.048609,-0.851855,0.019331,-0.342589,-0.048181,-0.938249,-0.091066,-0.005515,-0.018690,39.049358,42.641525,-25.784821,,,,,,
1465825923.43,-0.356621,0.048505,-0.566763,0.034059,-0.574705,0.013320,-0.348700,-0.048486,-0.935980,-0.099482,-0.006034,-0.010462,39.049358,42.641525,-25.784821,,,,,,
1465825923.44,-0.359869,0.048658,-0.566631,0.013195,-0.241271,0.004822,-0.351735,-0.048639,-0.934835,-0.099650,-0.004752,0.001089,39.049358,42.641525,-25.784821,,,,,,
1465825923.46,-0.357873,0.048575,-0.566725,-0.015968,0.263123,-0.006886,-0.349869,-0.048556,-0.935539,-0.081649,-0.005415,-0.003670,38.300091,42.569073,-26.999756,,,,,,
1465825923.45,-0.360026,0.048674,-0.566623,-0.002396,0.052871,-0.002361,-0.351881,-0.048654,-0.934779,-0.090791,-0.006582,0.000789,38.300091,42.569073,-26.999756,,,,,,
1465825923.47,-0.354028,0.048397,-0.566884,-0.024283,0.422401,-0.008958,-0.346272,-0.048378,-0.936886,-0.078441,-0.003303,-0.010212,38.300091,42.569073,-26.999756,,,,,,
1465825923.48,-0.348432,0.048133,-0.567114,-0.036823,0.605049,-0.014374,-0.341029,-0.048115,-0.938821,-0.070149,-0.004223,-0.000343,38.300091,42.569073,-26.999756,,,,,,
1465825923.49,-0.341048,0.047789,-0.567444,-0.046175,0.778145,-0.021856,-0.334093,-0.047771,-0.941329,-0.070189,-0.006672,0.004027,38.594082,42.597107,-26.532862,,,,,,
1465825923.50,-0.331978,0.047359,-0.567802,-0.052357,0.948028,-0.019734,-0.325549,-0.047341,-0.944339,-0.063001,0.001030,0.004139,38.594082,42.597107,-26.532862,,,,,,
1465825923.51,-0.321387,0.046854,-0.568239,-0.066016,1.085022,-0.025929,-0.315536,-0.046837,-0.947757,-0.026169,-0.004875,0.022632,39.007622,42.637356,-25.854801,,,,,,
1465825923.52,-0.310455,0.046339,-0.568687,-0.060697,1.079713,-0.026955,-0.305164,-0.046323,-0.951172,0.001957,-0.002063,0.011628,39.007622,42.637356,-25.854801,,,,,,
,,,,,,,,,,,,,,,,29.719976,-95.399043,10.520350,-1.000000,-1.000000,1465825923.52
1465825923.53,-0.300551,0.045859,-0.569082,-0.056610,0.949098,-0.021874,-0.295736,-0.045843,-0.954169,0.019048,0.002264,0.006125,39.007622,42.637356,-25.854801,,,,,,
1465825923.54,-0.292258,0.045456,-0.569432,-0.046163,0.789822,-0.020864,-0.287818,-0.045440,-0.956606,0.028586,-0.000656,-0.003049,39.531345,42.689335,-24.958017,,,,,,
1465825923.55,-0.285222,0.045102,-0.569716,-0.039920,0.678321,-0.016965,-0.281084,-0.045087,-0.958623,0.028567,0.002286,0.012502,39.531345,42.689335,-24.958017,,,,,,
1465825923.56,-0.279106,0.044803,-0.569969,-0.035775,0.589124,-0.015337,-0.275220,-0.044788,-0.960338,0.038602,0.002384,0.016642,39.531345,42.689335,-24.958017,,,,,,
1465825923.57,-0.274091,0.044577,-0.570176,-0.024218,0.467008,-0.013496,-0.270403,-0.044562,-0.961715,0.040621,0.002936,0.013366,40.258301,42.765202,-23.630842,,,,,,
1465825923.58,-0.270508,0.044417,-0.570310,-0.016960,0.320461,-0.007247,-0.266958,-0.044402,-0.962685,0.041768,0.004744,0.011086,40.258301,42.765202,-23.630842,,,,,,
1465825923.59,-0.268388,0.044323,-0.570393,-0.009692,0.176046,-0.004205,-0.264917,-0.044308,-0.963253,0.043619,0.003842,0.005809,40.258301,42.765202,-23.630842,,,,,,
1465825923.60,-0.267645,0.044300,-0.570420,-0.001345,0.041190,-0.002287,-0.264202,-0.044286,-0.963450,0.044826,0.003209,0.012049,40.450020,42.785072,-23.264641,,,,,,
1465825923.61,-0.268260,0.044327,-0.570391,0.005926,-0.096859,0.002844,-0.264793,-0.044312,-0.963287,0.050850,0.003220,0.006515,40.450020,42.785072,-23.264641,,,,,,
1465825923.62,-0.270337,0.044449,-0.570298,0.016385,-0.242340,0.006960,-0.266793,-0.044435,-0.962729,0.049370,0.003678,0.007743,40.450020,42.785072,-23.264641,,,,,,
1465825923.63,-0.273797,0.044618,-0.570160,0.021533,-0.379321,0.009953,-0.270120,-0.044604,-0.961793,0.048608,0.004046,0.006288,40.454132,42.784138,-23.259190,,,,,,
