timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1467747076.52,2.485900,-0.265560,0.134917,-0.001375,-0.057859,0.002242,0.588335,0.262450,0.764841,-0.833437,-0.238738,-1.730783,19.691013,18.793217,-11.084455,,,,,,
,,,,,,,,,,,,,,,,29.719868,-95.399243,9.631352,-1.000000,-1.000000,1467747246.80
,,,,,,,,,,,,,,,,29.719972,-95.399112,9.658513,-1.000000,-1.000000,1467746963.08
,,,,,,,,,,,,,,,,29.719868,-95.399243,9.631352,-1.000000,-1.000000,1467747246.80
1467747076.54,2.471233,-0.275519,0.131315,-0.002375,-0.057949,0.002218,0.597836,0.272047,0.754044,-0.855923,-0.247678,-1.718796,19.295200,18.680803,-11.937714,,,,,,
1467747076.53,2.478539,-0.270448,0.133118,-0.001345,-0.060028,0.002244,0.593153,0.267163,0.759469,-0.843916,-0.244123,-1.724420,19.295200,18.680803,-11.937714,,,,,,
1467747076.55,2.463924,-0.280682,0.129422,0.000878,-0.039944,0.001032,0.602443,0.277011,0.748550,-0.858211,-0.251620,-1.709488,19.295200,18.680803,-11.937714,,,,,,
1467747076.56,2.456321,-0.285659,0.127392,0.000914,-0.038930,0.001014,0.607237,0.281790,0.742871,-0.855955,-0.259741,-1.707914,18.830339,18.561245,-12.832951,,,,,,
1467747076.57,2.448383,-0.290639,0.125286,-0.000273,-0.057914,0.000094,0.612210,0.286564,0.736940,-0.860821,-0.265232,-1.707673,18.830339,18.561245,-12.832951,,,,,,
1467747076.58,2.440174,-0.295537,0.123125,-0.003489,-0.089832,0.007731,0.617326,0.291253,0.730808,-0.876038,-0.275659,-1.709598,18.830339,18.561245,-12.832951,,,,,,
1467747076.59,2.431966,-0.300826,0.120892,0.003001,-0.047388,0.000009,0.622291,0.296309,0.724538,-0.868674,-0.269575,-1.677571,18.582724,18.488169,-13.291203,,,,,,
1467747076.60,2.423985,-0.306018,0.118569,0.001991,-0.029387,0.000948,0.627033,0.301264,0.718380,-0.880192,-0.280084,-1.687633,18.582724,18.488169,-13.291203,,,,,,
1467747076.61,2.415534,-0.311276,0.116157,0.000929,-0.058097,-0.001013,0.632022,0.306273,0.711860,-0.879931,-0.281920,-1.681419,18.582724,18.488169,-13.291203,,,,,,
1467747076.62,2.407224,-0.316788,0.113753,0.003104,-0.049651,-0.001076,0.636774,0.311516,0.705320,-0.894953,-0.287468,-1.667493,18.042065,18.319595,-14.235958,,,,,,
1467747076.63,2.399106,-0.322312,0.111300,0.001049,-0.019964,-0.002341,0.641305,0.316761,0.698849,-0.905786,-0.296482,-1.661755,18.042065,18.319595,-14.235958,,,,,,
,,,,,,,,,,,,,,,,29.721037,-95.400800,9.631352,-1.000000,-1.000000,1467747356.20
1467747076.64,2.391197,-0.327995,0.108741,0.005381,0.011836,-0.001484,0.645575,0.322145,0.692428,-0.907064,-0.298464,-1.651198,18.042065,18.319595,-14.235958,,,,,,
1467747076.65,2.383216,-0.333526,0.106041,0.003329,0.042582,-0.002756,0.649845,0.327377,0.685949,-0.905430,-0.306167,-1.649343,17.753681,18.227299,-14.709126,,,,,,
