timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465825506.41,-0.264567,0.007639,-0.490217,-0.007978,0.163625,-0.007119,-0.261484,-0.007639,-0.965178,-0.054846,-0.004874,-0.038225,16.406963,-2.895919,-36.235329,,,,,,
1465825506.42,-0.262425,0.007621,-0.490325,-0.004572,0.326087,-0.012392,-0.259415,-0.007621,-0.965736,-0.029708,-0.000924,0.011711,16.406963,-2.895919,-36.235329,,,,,,
1465825506.43,-0.257255,0.007558,-0.490483,-0.012784,0.569244,-0.013926,-0.254420,-0.007557,-0.967064,-0.029180,-0.002407,0.014290,16.406963,-2.895919,-36.235329,,,,,,
1465825506.44,-0.250844,0.007477,-0.490658,-0.011616,0.652064,-0.014444,-0.248214,-0.007477,-0.968676,-0.011841,-0.000106,-0.002836,16.546722,-2.889823,-36.172207,,,,,,
1465825506.45,-0.244522,0.007394,-0.490826,-0.012724,0.617025,-0.014225,-0.242086,-0.007394,-0.970227,0.009329,-0.000220,0.002056,16.546722,-2.889823,-36.172207,,,,,,
1465825506.46,-0.238686,0.007287,-0.490977,-0.011788,0.518274,-0.011476,-0.236420,-0.007287,-0.971624,0.025192,0.001153,0.001607,16.546722,-2.889823,-36.172207,,,,,,
1465825506.47,-0.234436,0.007214,-0.491090,-0.009820,0.392974,-0.008559,-0.232288,-0.007214,-0.972620,0.026340,-0.003986,0.001444,16.546722,-2.889823,-36.172207,,,,,,
,,,,,,,,,,,,,,,,29.719984,-95.399046,10.137723,-1.000000,-1.000000,1465825416.83
1465825506.48,-0.231381,0.007126,-0.491171,-0.009967,0.280414,-0.004660,-0.229316,-0.007126,-0.973326,0.024421,-0.001786,0.003279,17.402082,-2.863063,-35.770718,,,,,,
1465825506.49,-0.229091,0.007059,-0.491232,-0.007921,0.215640,-0.003187,-0.227087,-0.007058,-0.973849,0.026571,0.001581,0.012515,17.402082,-2.863063,-35.770718,,,,,,
1465825506.50,-0.226617,0.006908,-0.491277,-0.003721,0.168923,-0.002890,-0.224677,-0.006908,-0.974409,0.037650,0.005534,0.023237,17.402082,-2.863063,-35.770718,,,,,,
1465825506.51,-0.225830,0.006892,-0.491283,-0.000693,0.041496,0.001105,-0.223910,-0.006891,-0.974585,0.031100,0.005961,0.004584,17.833044,-2.843816,-35.559372,,,,,,
1465825506.52,-0.226631,0.006895,-0.491263,0.001235,-0.117778,0.003171,-0.224691,-0.006895,-0.974406,0.022557,0.003446,-0.006948,17.833044,-2.843816,-35.559372,,,,,,
1465825506.53,-0.228489,0.006920,-0.491204,0.004323,-0.198483,0.005809,-0.226501,-0.006920,-0.973986,0.018050,0.002922,0.002551,17.833044,-2.843816,-35.559372,,,,,,
1465825506.54,-0.230287,0.006989,-0.491127,0.005386,-0.198485,0.006874,-0.228252,-0.006989,-0.973577,0.015346,-0.001693,0.012930,17.832493,-2.843775,-35.559654,,,,,,
1465825506.55,-0.232294,0.007015,-0.491050,0.004313,-0.204855,0.006913,-0.230205,-0.007015,-0.973117,0.016658,-0.001316,0.008471,17.832493,-2.843775,-35.559654,,,,,,
1465825506.56,-0.234721,0.007053,-0.490957,0.006374,-0.257949,0.008313,-0.232566,-0.007053,-0.972555,0.020682,0.000278,0.002767,17.832493,-2.843775,-35.559654,,,,,,
,,,,,,,,,,,,,,,,29.719986,-95.399048,10.137723,-1.000000,-1.000000,1465825506.57
,,,,,,,,,,,,,,,,29.719984,-95.399046,10.137723,-1.000000,-1.000000,1465825416.83
1465825506.57,-0.237928,0.007107,-0.490843,0.008396,-0.341836,0.009905,-0.235684,-0.007107,-0.971804,0.020123,0.001080,0.002123,17.543568,-2.856402,-35.702072,,,,,,
,,,,,,,,,,,,,,,,29.719987,-95.399050,10.137723,-1.000000,-1.000000,1465825506.58
1465825506.58,-0.241757,0.007142,-0.490712,0.009360,-0.420411,0.011463,-0.239403,-0.007142,-0.970894,0.012368,0.001466,0.002007,17.543568,-2.856402,-35.702072,,,,,,
1465825506.59,-0.246319,0.007215,-0.490573,0.010372,-0.462884,0.011731,-0.243830,-0.007214,-0.969791,0.005670,0.001309,-0.002545,17.291361,-2.865333,-35.824188,,,,,,
1465825506.60,-0.250913,0.007291,-0.490433,0.011449,-0.453328,0.011672,-0.248282,-0.007291,-0.968660,-0.000025,-0.000338,0.003817,17.291361,-2.865333,-35.824188,,,,,,
1465825506.61,-0.255151,0.007348,-0.490300,0.008303,-0.415102,0.011429,-0.252384,-0.007348,-0.967599,-0.002987,0.000604,0.004419,17.291361,-2.865333,-35.824188,,,,,,
1465825506.62,-0.259180,0.007368,-0.490165,0.009396,-0.390684,0.012342,-0.256281,-0.007367,-0.966574,-0.000586,0.002271,0.002448,16.962063,-2.876986,-35.980343,,,,,,
1465825506.63,-0.263039,0.007416,-0.490037,0.009401,-0.389617,0.010206,-0.260009,-0.007416,-0.965578,0.003845,0.000733,0.002763,16.962063,-2.876986,-35.980343,,,,,,
1465825506.64,-0.267051,0.007466,-0.489906,0.010441,-0.407671,0.011385,-0.263881,-0.007466,-0.964526,0.002620,0.000874,0.000324,16.962063,-2.876986,-35.980343,,,,,,
1465825506.65,-0.271321,0.007529,-0.489764,0.009346,-0.429971,0.012588,-0.267996,-0.007529,-0.963391,-0.003046,-0.001779,-0.002704,16.962063,-2.876986,-35.980343,,,,,,
1465825506.66,-0.275537,0.007592,-0.489622,0.009365,-0.415106,0.012495,-0.272056,-0.007592,-0.962251,-0.005974,-0.002662,-0.004729,16.378033,-2.895689,-36.248428,,,,,,
1465825506.67,-0.279356,0.007648,-0.489495,0.008364,-0.369439,0.009014,-0.275728,-0.007648,-0.961205,-0.007979,-0.003659,0.001626,16.378033,-2.895689,-36.248428,,,,,,
1465825506.68,-0.282818,0.007694,-0.489387,0.007358,-0.322720,0.008720,-0.279054,-0.007694,-0.960244,-0.003981,0.000263,0.000467,16.378033,-2.895689,-36.248428,,,,,,
1465825506.69,-0.285882,0.007741,-0.489284,0.007385,-0.301484,0.008587,-0.281995,-0.007741,-0.959385,-0.000826,0.002080,0.004673,15.803371,-2.915843,-36.501026,,,,,,
1465825506.70,-0.288882,0.007796,-0.489173,0.009511,-0.302549,0.009660,-0.284872,-0.007796,-0.958534,0.010397,0.004119,0.005683,15.803371,-2.915843,-36.501026,,,,,,
1465825506.71,-0.292212,0.007876,-0.489035,0.012647,-0.347150,0.011007,-0.288062,-0.007876,-0.957579,0.016135,0.002169,0.005217,15.803371,-2.915843,-36.501026,,,,,,
1465825506.72,-0.295730,0.007919,-0.488888,0.012567,-0.408735,0.012458,-0.291429,-0.007919,-0.956560,0.024294,0.002090,0.009386,15.803371,-2.915843,-36.501026,,,,,,
1465825506.73,-0.300441,0.008008,-0.488716,0.014587,-0.495856,0.015134,-0.295932,-0.008008,-0.955175,0.034168,-0.000567,0.011206,15.329691,-2.935402,-36.700920,,,,,,
1465825506.74,-0.306295,0.008106,-0.488509,0.015495,-0.619028,0.016972,-0.301518,-0.008106,-0.953426,0.039265,0.000568,0.011226,15.329691,-2.935402,-36.700920,,,,,,
1465825506.75,-0.313200,0.008202,-0.488265,0.017453,-0.750700,0.020993,-0.308094,-0.008202,-0.951321,0.039204,0.001274,0.009869,15.329691,-2.935402,-36.700920,,,,,,
1465825506.76,-0.321477,0.008319,-0.487960,0.021562,-0.862206,0.027019,-0.315957,-0.008318,-0.948737,0.047082,0.002307,0.017539,14.940333,-2.950746,-36.859913,,,,,,
1465825506.77,-0.330991,0.008465,-0.487625,0.025663,-0.987500,0.027809,-0.324969,-0.008465,-0.945687,0.052080,0.001140,0.019265,14.940333,-2.950746,-36.859913,,,,,,
,,,,,,,,,,,,,,,,29.720013,-95.399057,10.116499,-1.000000,-1.000000,1465825506.78
1465825506.78,-0.342044,0.008623,-0.487227,0.027581,-1.147848,0.034138,-0.335401,-0.008623,-0.942036,0.058622,0.001665,0.016575,14.940333,-2.950746,-36.859913,,,,,,
1465825506.80,-0.369745,0.009001,-0.486252,0.038761,-1.560915,0.044191,-0.361363,-0.009001,-0.932382,0.081898,0.001967,0.022287,13.610657,-2.999089,-37.367485,,,,,,
1465825506.79,-0.354789,0.008801,-0.486774,0.033746,-1.320934,0.038423,-0.347379,-0.008801,-0.937684,0.074551,0.001736,0.029145,13.610657,-2.999089,-37.367485,,,,,,
1465825506.81,-0.387334,0.009220,-0.485647,0.043744,-1.825318,0.050112,-0.377705,-0.009220,-0.925880,0.083241,0.002644,0.029121,13.610657,-2.999089,-37.367485,,,,,,
1465825506.82,-0.407610,0.009445,-0.484961,0.047660,-2.091845,0.056046,-0.396398,-0.009444,-0.918030,0.076391,0.001968,0.018036,12.568470,-3.035383,-37.727890,,,,,,
1465825506.83,-0.430122,0.009691,-0.484192,0.053787,-2.293602,0.061575,-0.416962,-0.009691,-0.908872,0.055649,0.000582,0.019208,12.568470,-3.035383,-37.727890,,,,,,
1465825506.84,-0.453819,0.009924,-0.483390,0.055803,-2.382797,0.063201,-0.438380,-0.009923,-0.898735,0.036326,-0.002573,0.020637,12.568470,-3.035383,-37.727890,,,,,,
1465825506.86,-0.501315,0.010301,-0.481755,0.052699,-2.307414,0.064854,-0.480554,-0.010301,-0.876905,-0.019904,-0.003371,0.005597,12.568470,-3.035383,-37.727890,,,,,,
1465825506.85,-0.477872,0.010135,-0.482575,0.055774,-2.406157,0.063347,-0.459867,-0.010135,-0.887930,0.003706,-0.001309,0.007192,12.568470,-3.035383,-37.727890,,,,,,
1465825506.87,-0.522889,0.010423,-0.480936,0.048686,-2.107799,0.065727,-0.499358,-0.010423,-0.866333,0.011138,0.002457,0.048721,7.501635,-3.189187,-39.040085,,,,,,
1465825506.88,-0.543878,0.010531,-0.480171,0.049754,-2.115214,0.059388,-0.517430,-0.010531,-0.855661,0.021046,0.006838,0.013299,7.501635,-3.189187,-39.040085,,,,,,
