0,55.664
6.6909,55.664
13.382,55.664
20.073,58.594
26.764,58.594
33.455,58.594
40.145,58.594
46.836,55.664
53.527,58.594
60.218,55.664
66.909,58.594
73.6,55.664
80.291,55.664
86.982,58.594
93.673,58.594
100.36,55.664
107.05,58.594
113.75,58.594
120.44,58.594
127.13,58.594
133.82,58.594
140.51,58.594
147.2,58.594
