0,99.609
6.9333,102.54
13.867,102.54
20.8,102.54
27.733,105.47
34.667,102.54
41.6,102.54
48.533,102.54
55.467,105.47
62.4,102.54
69.333,102.54
76.267,105.47
83.2,102.54
