0,43.945
6.6462,43.945
13.292,41.016
19.938,41.016
26.585,41.016
33.231,43.945
39.877,43.945
46.523,41.016
53.169,43.945
59.815,43.945
66.462,41.016
73.108,41.016
79.754,41.016
86.4,38.086
93.046,41.016
99.692,41.016
106.34,43.945
112.98,41.016
119.63,41.016
126.28,41.016
132.92,43.945
139.57,43.945
146.22,43.945
152.86,41.016
159.51,41.016
166.15,41.016
172.8,41.016
