timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465846674.81,0.009244,-0.011753,-1.487260,0.000625,-0.025377,0.000461,0.009243,0.011753,-0.999888,0.004383,0.003079,0.002208,-61.737415,230.001831,-91.760704,,,,,,
1465846674.82,0.008743,-0.011713,-1.487283,0.014394,-0.088020,-0.002325,0.008742,0.011713,-0.999893,0.011735,0.004889,-0.000992,-61.737415,230.001831,-91.760704,,,,,,
1465846674.83,0.007902,-0.011570,-1.487313,0.011161,-0.121988,-0.004244,0.007901,0.011570,-0.999902,0.018512,-0.001103,-0.011771,-61.737415,230.001831,-91.760704,,,,,,
1465846674.84,0.006989,-0.011482,-1.487360,0.012259,-0.097564,-0.005461,0.006989,0.011482,-0.999910,0.008819,0.001625,-0.003661,-61.854034,230.019028,-91.638985,,,,,,
1465846674.85,0.006265,-0.011323,-1.487418,0.011245,-0.057215,-0.005715,0.006265,0.011322,-0.999916,-0.001947,-0.002075,0.002297,-61.854034,230.019028,-91.638985,,,,,,
1465846674.86,0.006159,-0.011211,-1.487449,0.002834,0.036212,-0.000987,0.006159,0.011211,-0.999918,-0.007532,-0.002926,0.006754,-61.854034,230.019028,-91.638985,,,,,,
1465846674.87,0.007043,-0.011113,-1.487483,0.011473,0.129651,-0.003693,0.007043,0.011113,-0.999913,-0.014001,-0.001423,0.010762,-62.027763,229.989807,-91.594872,,,,,,
1465846674.88,0.008290,-0.011003,-1.487543,0.009345,0.127534,-0.005811,0.008289,0.011002,-0.999905,-0.005329,0.000304,0.003186,-62.027763,229.989807,-91.594872,,,,,,
1465846674.89,0.009477,-0.010903,-1.487593,0.013552,0.087182,-0.004489,0.009477,0.010902,-0.999896,0.009627,0.000893,-0.005308,-62.027763,229.989807,-91.594872,,,,,,
,,,,,,,,,,,,,,,,29.719988,-95.399031,10.534275,-1.000000,-1.000000,1465846685.86
,,,,,,,,,,,,,,,,29.719966,-95.399045,10.534275,-1.000000,-1.000000,1465846675.87
,,,,,,,,,,,,,,,,29.719988,-95.399031,10.534275,-1.000000,-1.000000,1465846685.86
1465846674.90,0.010277,-0.010723,-1.487645,0.019882,0.039402,-0.005248,0.010277,0.010723,-0.999890,0.014855,0.001332,-0.013096,-61.772343,229.940536,-91.890732,,,,,,
1465846674.91,0.010691,-0.010530,-1.487721,0.017711,0.001189,-0.008204,0.010690,0.010530,-0.999887,0.017051,-0.000596,-0.010656,-61.772343,229.940536,-91.890732,,,,,,
1465846674.92,0.010756,-0.010342,-1.487797,0.017693,-0.011555,-0.007059,0.010756,0.010342,-0.999889,0.010027,-0.000332,-0.010121,-61.772343,229.940536,-91.890732,,,,,,
1465846674.93,0.010792,-0.010211,-1.487869,0.013455,0.003316,-0.008221,0.010792,0.010211,-0.999890,0.002484,0.000547,-0.000416,-61.689194,229.898468,-92.051704,,,,,,
1465846674.94,0.010896,-0.010062,-1.487919,0.013487,0.035157,-0.004163,0.010896,0.010062,-0.999890,-0.008973,-0.000662,0.002164,-61.689194,229.898468,-92.051704,,,,,,
1465846674.95,0.011411,-0.009965,-1.487954,0.012464,0.070194,-0.003320,0.011410,0.009964,-0.999885,-0.006726,0.001495,0.006111,-61.689194,229.898468,-92.051704,,,,,,
1465846674.96,0.012093,-0.009871,-1.488000,0.010344,0.076568,-0.004426,0.012092,0.009871,-0.999878,-0.004661,0.001207,-0.001480,-61.674732,229.832169,-92.226791,,,,,,
1465846674.97,0.012981,-0.009760,-1.488056,0.009295,0.085069,-0.006609,0.012980,0.009760,-0.999868,0.002401,-0.000895,-0.002024,-61.674732,229.832169,-92.226791,,,,,,
1465846674.98,0.013969,-0.009688,-1.488102,0.008235,0.092497,-0.004528,0.013968,0.009688,-0.999856,0.004328,0.000627,-0.004432,-61.674732,229.832169,-92.226791,,,,,,
1465846674.99,0.015045,-0.009683,-1.488141,0.006105,0.093557,-0.003472,0.015044,0.009683,-0.999840,0.006212,0.003409,-0.003197,-61.552608,229.807037,-92.370850,,,,,,
1465846675.00,0.015998,-0.009609,-1.488165,0.009281,0.080812,-0.002325,0.015997,0.009609,-0.999826,0.005137,0.000873,-0.004080,-61.552608,229.807037,-92.370850,,,,,,
1465846675.01,0.016861,-0.009650,-1.488342,0.000785,0.070249,-0.020363,0.016859,0.009650,-0.999811,0.007402,0.004342,-0.004843,-61.552608,229.807037,-92.370850,,,,,,
1465846675.02,0.017633,-0.009494,-1.488439,0.010351,0.070221,-0.011837,0.017631,0.009493,-0.999799,0.003365,-0.004931,-0.009539,-61.258625,229.779083,-92.635445,,,,,,
1465846675.03,0.018376,-0.009400,-1.488516,-0.000302,0.075518,-0.005495,0.018374,0.009400,-0.999787,-0.000445,-0.002671,-0.003463,-61.258625,229.779083,-92.635445,,,,,,
1465846675.04,0.019431,-0.009417,-1.488551,-0.002388,0.111617,-0.004659,0.019429,0.009417,-0.999767,-0.001515,-0.001620,0.001155,-61.258625,229.779083,-92.635445,,,,,,
1465846675.05,0.020510,-0.009419,-1.488582,0.001861,0.107362,-0.002499,0.020507,0.009419,-0.999745,-0.002227,0.002025,-0.001918,-61.157104,229.745178,-92.786491,,,,,,
