timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1466441361.90,-0.035426,-0.008026,-2.105034,0.003911,-0.163343,0.002405,-0.035417,0.008026,-0.999340,0.023073,0.001373,-0.025470,32.580853,16.784945,8.218590,,,,,,
1466441361.91,-0.036836,-0.008044,-2.105005,0.003961,-0.120874,0.003203,-0.036826,0.008044,-0.999289,-0.001351,0.002881,-0.000756,32.591373,16.782099,8.182611,,,,,,
1466441361.92,-0.037776,-0.008073,-2.104994,0.004075,-0.033802,0.000528,-0.037765,0.008073,-0.999254,-0.015503,0.003279,0.021288,32.591373,16.782099,8.182611,,,,,,
1466441361.93,-0.038115,-0.008070,-2.104995,0.000956,0.026720,0.000145,-0.038105,0.008070,-0.999241,-0.021542,0.000673,0.015400,32.591373,16.782099,8.182611,,,,,,
1466441361.94,-0.037766,-0.008136,-2.105002,0.003139,0.069190,-0.000119,-0.037756,0.008135,-0.999254,-0.011408,0.004636,0.018724,32.591373,16.782099,8.182611,,,,,,
1466441361.95,-0.036994,-0.008078,-2.105021,0.004249,0.102110,-0.002453,-0.036984,0.008077,-0.999283,-0.009052,-0.001989,0.004700,32.611050,16.780039,8.108118,,,,,,
1466441361.96,-0.035976,-0.008011,-2.105031,-0.004266,0.107417,-0.000366,-0.035968,0.008011,-0.999321,-0.004667,-0.003967,-0.001640,32.611050,16.780039,8.108118,,,,,,
1466441361.98,-0.034178,-0.007915,-2.105042,-0.004351,0.040523,0.001118,-0.034170,0.007915,-0.999385,0.012716,-0.005855,-0.014684,32.595905,16.782166,8.164409,,,,,,
1466441361.97,-0.034951,-0.007997,-2.105042,0.001020,0.075564,-0.001225,-0.034942,0.007997,-0.999357,0.007568,-0.000047,-0.011125,32.611050,16.780039,8.108118,,,,,,
,,,,,,,,,,,,,,,,29.719969,-95.399105,9.782234,-1.000000,-1.000000,1466441313.87
