timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465828089.95,0.500109,-0.146652,0.348971,0.006502,-0.047395,0.000692,0.474374,0.146127,-0.868111,-0.387124,-0.138955,-0.132439,-247.647400,171.339600,3.991295,,,,,,
1465828089.96,0.492710,-0.144473,0.347940,0.003340,-0.037885,-0.000435,0.468087,0.143971,-0.871875,-0.399835,-0.141026,-0.124112,-247.401382,171.522552,8.659538,,,,,,
1465828089.97,0.485644,-0.142399,0.346945,0.005514,-0.012460,0.001537,0.462053,0.141918,-0.875423,-0.394686,-0.134288,-0.118824,-247.401382,171.522552,8.659538,,,,,,
1465828089.98,0.479015,-0.140257,0.345973,0.007690,0.007670,-0.000715,0.456379,0.139798,-0.878735,-0.382419,-0.135815,-0.120960,-247.217224,171.630508,11.359070,,,,,,
1465828089.99,0.472507,-0.138153,0.345040,0.007696,0.002306,0.001448,0.450784,0.137714,-0.881946,-0.375100,-0.132495,-0.117398,-247.217224,171.630508,11.359070,,,,,,
1465828090.00,0.466147,-0.136040,0.344132,0.006650,0.002262,0.000383,0.445295,0.135621,-0.885053,-0.365186,-0.132264,-0.116244,-247.217224,171.630508,11.359070,,,,,,
,,,,,,,,,,,,,,,,29.719984,-95.399043,10.305928,-1.000000,-1.000000,1465828960.58
,,,,,,,,,,,,,,,,29.719995,-95.399018,10.953343,-1.000000,-1.000000,1465829633.97
1465828090.01,0.459791,-0.134002,0.343272,0.004512,-0.017957,0.000508,0.439783,0.133602,-0.888111,-0.356973,-0.127727,-0.114757,-247.007050,171.758728,13.743301,,,,,,
1465828090.02,0.453312,-0.132027,0.342434,0.005578,-0.029684,0.000583,0.434134,0.131643,-0.891178,-0.354773,-0.123877,-0.109875,-247.007050,171.758728,13.743301,,,,,,
,,,,,,,,,,,,,,,,29.719984,-95.399043,10.305928,-1.000000,-1.000000,1465828960.58
1465828090.03,0.446817,-0.130075,0.341610,0.006647,-0.037166,0.001696,0.428447,0.129708,-0.894209,-0.352519,-0.122384,-0.104418,-247.007050,171.758728,13.743301,,,,,,
1465828090.04,0.440360,-0.128163,0.340817,0.004527,-0.041458,0.001721,0.422769,0.127813,-0.897179,-0.347467,-0.119817,-0.102714,-246.508255,172.032272,18.465897,,,,,,
1465828090.05,0.433955,-0.126219,0.340034,0.005608,-0.042562,0.000665,0.417118,0.125884,-0.900092,-0.343723,-0.120879,-0.098061,-246.508255,172.032272,18.465897,,,,,,
