timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465826721.28,-0.076005,0.004983,-0.034236,0.003753,-0.117112,0.004093,-0.075930,-0.004983,-0.997101,0.001513,-0.000846,0.003616,-46.385475,305.661652,-58.772118,,,,,,
1465826721.30,-0.078332,0.005093,-0.034123,0.007958,-0.156404,0.006472,-0.078251,-0.005093,-0.996921,0.018330,0.002422,0.000552,-46.385475,305.661652,-58.772118,,,,,,
1465826721.29,-0.077116,0.005055,-0.034187,0.005861,-0.131980,0.005252,-0.077038,-0.005055,-0.997015,0.009839,-0.002117,0.000098,-46.385475,305.661652,-58.772118,,,,,,
1465826721.31,-0.079615,0.005129,-0.034043,0.009003,-0.170209,0.007624,-0.079530,-0.005129,-0.996819,0.023531,0.002443,0.006554,-46.496307,305.656342,-58.712261,,,,,,
1465826721.32,-0.081269,0.005172,-0.033947,0.011065,-0.222239,0.009017,-0.081179,-0.005172,-0.996686,0.024706,0.003768,0.008069,-46.496307,305.656342,-58.712261,,,,,,
1465826721.33,-0.083840,0.005300,-0.033847,0.017320,-0.328421,0.009689,-0.083740,-0.005299,-0.996473,0.027451,0.000737,-0.005983,-46.496307,305.656342,-58.712261,,,,,,
,,,,,,,,,,,,,,,,29.719971,-95.399009,10.696703,-1.000000,-1.000000,1465826951.30
,,,,,,,,,,,,,,,,29.719971,-95.399009,10.696703,-1.000000,-1.000000,1465826951.30
1465826721.33,-0.087450,0.005511,-0.033708,0.023576,-0.427181,0.014573,-0.087338,-0.005511,-0.996164,0.029690,0.000353,-0.002097,-46.792648,305.655334,-58.481560,,,,,,
,,,,,,,,,,,,,,,,29.719971,-95.399009,10.696703,-1.000000,-1.000000,1465826951.31
1465826721.35,-0.091730,0.005758,-0.033567,0.024576,-0.484507,0.011740,-0.091600,-0.005758,-0.995779,0.030596,-0.000528,0.001318,-46.792648,305.655334,-58.481560,,,,,,
1465826721.36,-0.096588,0.005989,-0.033414,0.027702,-0.536538,0.013134,-0.096436,-0.005989,-0.995321,0.028184,0.001609,0.005163,-46.792648,305.655334,-58.481560,,,,,,
1465826721.37,-0.102126,0.006287,-0.033252,0.030813,-0.603432,0.013556,-0.101946,-0.006287,-0.994770,0.024462,-0.000320,-0.000790,-47.180023,305.638458,-58.258064,,,,,,
1465826721.38,-0.108521,0.006572,-0.033069,0.034988,-0.668206,0.015031,-0.108306,-0.006572,-0.994096,0.014449,0.002132,-0.000655,-47.180023,305.638458,-58.258064,,,,,,
1465826721.39,-0.115561,0.006922,-0.032882,0.037059,-0.717047,0.014275,-0.115301,-0.006922,-0.993306,0.008184,0.000513,-0.007182,-47.180023,305.638458,-58.258064,,,,,,
,,,,,,,,,,,,,,,,29.719971,-95.399010,10.655134,-1.000000,-1.000000,1465826951.36
,,,,,,,,,,,,,,,,29.719970,-95.399010,10.631566,-1.000000,-1.000000,1465826951.36
1465826721.39,-0.122969,0.007300,-0.032678,0.038106,-0.727672,0.016472,-0.122656,-0.007300,-0.992422,-0.009485,-0.002695,-0.007852,-48.387527,305.594177,-57.494862,,,,,,
1465826721.40,-0.130036,0.007644,-0.032485,0.036019,-0.696873,0.014148,-0.129667,-0.007644,-0.991528,-0.011966,-0.004655,-0.009662,-48.387527,305.594177,-57.494862,,,,,,
1465826721.41,-0.136695,0.007962,-0.032302,0.032876,-0.654402,0.014943,-0.136265,-0.007962,-0.990640,-0.015545,-0.000980,-0.003744,-48.387527,305.594177,-57.494862,,,,,,
