64.453,58.594,58.594,64.453,67.383,67.383,73.242,73.242,70.313,67.383,70.313,70.313,67.383,67.383,64.453,64.453,64.453,64.453,67.383,70.313,70.313,70.313,64.453,61.523,58.594,58.594,58.594,58.594,58.594,64.453,64.453
0.15968,0.18905,0.22794,0.12805,0.25888,0.24311,0.16401,0.22912,0.39971,0.31921,0.2464,0.27375,0.43264,0.20715,0.44992,0.34936,0.36132,0.43987,0.25132,0.14334,0.19416,0.18096,0.32903,0.32353,0.43084,0.39656,0.33534,0.40233,0.22747,0.25782,0.463
0.22742,0.30325,0.22047,0.30881,0.39932,0.42139,0.55404,0.54463,0.43602,0.38804,0.41825,0.41874,0.372,0.33738,0.30088,0.29435,0.29286,0.30429,0.34589,0.43289,0.4372,0.34335,0.27609,0.22711,0.19274,0.17894,0.18923,0.19825,0.21838,0.26772,0.30462
