timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465846141.20,0.596086,-0.100767,-1.451287,0.006367,-0.037437,0.000268,0.558560,0.100596,-0.823341,-0.598447,-0.094035,-0.173866,-17.300158,-2.186429,25.660622,,,,,,
1465846141.21,0.585282,-0.099398,-1.452317,0.007393,-0.070436,0.004733,0.549708,0.099235,-0.829442,-0.605280,-0.097205,-0.167430,-17.300158,-2.186429,25.660622,,,,,,
1465846141.22,0.574360,-0.097869,-1.453346,0.018015,-0.103419,0.002820,0.540698,0.097713,-0.835523,-0.591388,-0.100230,-0.167071,-16.230015,-2.040190,26.362238,,,,,,
1465846141.23,0.563425,-0.096215,-1.454406,0.019060,-0.142750,-0.005450,0.531615,0.096067,-0.841521,-0.570631,-0.103559,-0.173265,-16.230015,-2.040190,26.362238,,,,,,
1465846141.24,0.552157,-0.094631,-1.455476,0.016869,-0.214992,-0.013516,0.522178,0.094490,-0.847586,-0.556938,-0.102531,-0.171946,-16.230015,-2.040190,26.362238,,,,,,
1465846141.25,0.540402,-0.093200,-1.456528,0.013621,-0.267083,-0.013194,0.512248,0.093065,-0.853780,-0.550578,-0.096620,-0.160258,-15.655304,-1.939550,26.715034,,,,,,
,,,,,,,,,,,,,,,,29.719938,-95.399100,9.709961,-1.000000,-1.000000,1465846042.48
,,,,,,,,,,,,,,,,29.720040,-95.398867,12.000000,-1.000000,-1.000000,1465846172.82
1465846141.26,0.528329,-0.091885,-1.457590,0.016796,-0.293687,-0.015154,0.501964,0.091756,-0.860008,-0.550670,-0.090993,-0.145699,-15.655304,-1.939550,26.715034,,,,,,
,,,,,,,,,,,,,,,,29.719938,-95.399100,9.709961,-1.000000,-1.000000,1465846042.48
1465846141.27,0.516115,-0.090585,-1.458632,0.016787,-0.307557,-0.014004,0.491481,0.090461,-0.866177,-0.548198,-0.089072,-0.133350,-15.655304,-1.939550,26.715034,,,,,,
1465846141.28,0.503568,-0.089195,-1.459596,0.026295,-0.356501,-0.001980,0.480635,0.089077,-0.872385,-0.548216,-0.087643,-0.127539,-14.383545,-1.760927,27.432756,,,,,,
1465846141.29,0.490679,-0.087593,-1.460431,0.032613,-0.387418,0.019508,0.469419,0.087481,-0.878632,-0.546277,-0.091372,-0.118317,-14.383545,-1.760927,27.432756,,,,,,
1465846141.30,0.478183,-0.086094,-1.461185,0.017785,-0.342859,0.012826,0.458462,0.085988,-0.884544,-0.538006,-0.088124,-0.109261,-14.383545,-1.760927,27.432756,,,,,,
1465846141.31,0.466730,-0.084617,-1.461913,0.018971,-0.257971,0.010165,0.448359,0.084516,-0.889849,-0.527399,-0.089292,-0.101606,-13.685366,-1.666448,27.793474,,,,,,
1465846141.32,0.455841,-0.083177,-1.462645,0.012656,-0.214482,0.005627,0.438696,0.083081,-0.894787,-0.520330,-0.087262,-0.102451,-13.685366,-1.666448,27.793474,,,,,,
1465846141.33,0.445434,-0.081906,-1.463336,0.006326,-0.177373,0.004322,0.429405,0.081814,-0.899398,-0.513725,-0.083646,-0.097000,-13.685366,-1.666448,27.793474,,,,,,
1465846141.34,0.435711,-0.080674,-1.464026,0.006420,-0.111598,0.002844,0.420682,0.080586,-0.903622,-0.508298,-0.081136,-0.088490,-12.420990,-1.487381,28.391022,,,,,,
1465846141.35,0.426612,-0.079481,-1.464702,0.004362,-0.063871,0.001477,0.412482,0.079397,-0.907499,-0.504325,-0.080755,-0.080752,-12.420990,-1.487381,28.391022,,,,,,
1465846141.36,0.417929,-0.078298,-1.465358,0.004411,-0.032076,0.001277,0.404625,0.078218,-0.911132,-0.500282,-0.079164,-0.077669,-12.420990,-1.487381,28.391022,,,,,,
1465846141.37,0.409753,-0.077119,-1.465995,0.004459,-0.003461,0.000032,0.397199,0.077042,-0.914493,-0.486783,-0.078507,-0.077755,-11.887250,-1.410879,28.622477,,,,,,
1465846141.38,0.401972,-0.075897,-1.466622,0.004490,0.012414,-0.001134,0.390107,0.075824,-0.917642,-0.474702,-0.079166,-0.080420,-11.887250,-1.410879,28.622477,,,,,,
1465846141.39,0.394432,-0.074671,-1.467207,0.002366,0.009175,-0.001117,0.383213,0.074602,-0.920642,-0.461262,-0.079409,-0.080273,-11.887250,-1.410879,28.622477,,,,,,
