timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1467746736.41,2.445706,-0.156161,-0.024857,-0.007127,-0.291537,0.004150,0.633266,0.155527,0.758146,-0.770885,-0.133432,-1.758116,23.353180,47.294861,-0.559956,,,,,,
1467746736.42,2.442522,-0.156036,-0.024836,-0.010355,-0.317022,0.005371,0.635689,0.155403,0.756141,-0.812340,-0.137978,-1.754921,23.353180,47.294861,-0.559956,,,,,,
1467746736.43,2.439920,-0.155965,-0.024835,-0.003867,-0.239511,0.003827,0.637661,0.155333,0.754493,-0.821240,-0.127074,-1.719550,23.353180,47.294861,-0.559956,,,,,,
1467746736.44,2.437842,-0.155920,-0.024838,-0.003818,-0.202345,0.002529,0.639232,0.155289,0.753172,-0.836681,-0.137024,-1.733778,23.354168,47.292652,-0.690357,,,,,,
1467746736.46,2.435122,-0.155870,-0.024872,0.000597,-0.078116,0.001754,0.641283,0.155239,0.751436,-0.847231,-0.139477,-1.722445,23.354279,47.290943,-0.795494,,,,,,
1467746736.45,2.436113,-0.155885,-0.024853,-0.000572,-0.158815,0.003324,0.640537,0.155254,0.752070,-0.840961,-0.129314,-1.725947,23.354168,47.292652,-0.690357,,,,,,
1467746736.47,2.434799,-0.155881,-0.024894,0.001737,-0.019714,0.000325,0.641525,0.155250,0.751228,-0.849380,-0.133354,-1.723747,23.354279,47.290943,-0.795494,,,,,,
1467746736.48,2.434908,-0.155893,-0.024907,0.001786,0.019572,0.000079,0.641442,0.155263,0.751296,-0.838646,-0.141087,-1.733398,23.354279,47.290943,-0.795494,,,,,,
,,,,,,,,,,,,,,,,29.719968,-95.399050,9.682452,-1.000000,-1.000000,1467746765.23
,,,,,,,,,,,,,,,,29.719967,-95.399048,9.682452,-1.000000,-1.000000,1467746735.76
1467746736.49,2.435224,-0.155911,-0.024922,0.002870,0.033378,-0.001071,0.641203,0.155280,0.751496,-0.827070,-0.134681,-1.736207,23.009476,44.177341,3.434082,,,,,,
1467746736.50,2.435461,-0.155928,-0.024930,0.001783,0.017449,0.000092,0.641023,0.155297,0.751646,-0.816026,-0.139168,-1.743712,23.009476,44.177341,3.434082,,,,,,
,,,,,,,,,,,,,,,,29.719968,-95.399050,9.682452,-1.000000,-1.000000,1467746765.23
1467746736.51,2.435400,-0.155935,-0.024940,0.000682,-0.012281,0.000277,0.641068,0.155304,0.751607,-0.815613,-0.134064,-1.743169,23.009476,44.177341,3.434082,,,,,,
1467746736.52,2.435326,-0.155942,-0.024935,-0.000370,-0.003783,-0.000842,0.641123,0.155311,0.751558,-0.825022,-0.135078,-1.738054,23.007351,44.177593,3.445057,,,,,,
1467746736.53,2.435596,-0.155966,-0.024942,0.002803,0.038850,-0.001094,0.640918,0.155335,0.751728,-0.835315,-0.130920,-1.728855,23.007351,44.177593,3.445057,,,,,,
1467746736.54,2.436357,-0.156017,-0.024968,0.006060,0.090874,-0.000353,0.640340,0.155385,0.752210,-0.843206,-0.135640,-1.727003,23.007351,44.177593,3.445057,,,,,,
1467746736.55,2.437750,-0.156079,-0.024998,0.008275,0.155649,-0.002886,0.639286,0.155446,0.753094,-0.840885,-0.132283,-1.724697,23.002939,44.178585,3.461756,,,,,,
1467746736.56,2.439673,-0.156166,-0.025032,0.009397,0.201306,-0.003171,0.637827,0.155532,0.754312,-0.831049,-0.135543,-1.730890,23.002939,44.178585,3.461756,,,,,,
1467746736.57,2.441819,-0.156259,-0.025068,0.008355,0.219357,-0.003285,0.636198,0.155624,0.755668,-0.825208,-0.135864,-1.740760,23.002939,44.178585,3.461756,,,,,,
,,,,,,,,,,,,,,,,29.719968,-95.399050,9.682452,-1.000000,-1.000000,1467746765.38
1467746736.58,2.444207,-0.156343,-0.025116,0.009452,0.248019,-0.001335,0.634383,0.155707,0.757175,-0.822051,-0.137625,-1.739872,22.989170,44.180244,3.531389,,,,,,
1467746736.59,2.446932,-0.156451,-0.025152,0.011627,0.277761,-0.005777,0.632307,0.155813,0.758888,-0.810697,-0.136679,-1.741584,22.989170,44.180244,3.531389,,,,,,
1467746736.60,2.429386,-0.164194,-0.028409,0.009533,0.269136,-0.005739,0.644716,0.163457,0.746742,-0.815142,-0.146031,-1.735587,22.989170,44.180244,3.531389,,,,,,
1467746736.61,2.411540,-0.172165,-0.031864,0.009558,0.254133,-0.003531,0.657050,0.171315,0.734123,-0.821616,-0.150228,-1.724953,22.902214,44.268494,2.942018,,,,,,
1467746736.62,2.393331,-0.179998,-0.035531,0.011743,0.256128,-0.005685,0.669374,0.179028,0.721032,-0.823824,-0.157192,-1.710794,22.902214,44.268494,2.942018,,,,,,
1467746736.63,2.374547,-0.187278,-0.039393,0.009581,0.196526,-0.002134,0.681877,0.186185,0.707375,-0.831581,-0.166974,-1.712456,22.902214,44.268494,2.942018,,,,,,
1467746736.64,2.355058,-0.194208,-0.043423,0.005328,0.160297,-0.002990,0.694602,0.192989,0.693025,-0.840979,-0.177090,-1.695146,22.902214,44.268494,2.942018,,,,,,
1467746736.65,2.335754,-0.201705,-0.047570,0.006447,0.164410,-0.003030,0.706786,0.200340,0.678467,-0.856475,-0.180550,-1.669342,22.575821,44.532982,-0.111485,,,,,,
1467746736.66,2.316164,-0.208574,-0.051889,0.006467,0.140918,-0.002897,0.718913,0.207065,0.663543,-0.868144,-0.192843,-1.661208,22.575821,44.532982,-0.111485,,,,,,
1467746736.67,2.296634,-0.215797,-0.056289,0.003312,0.133355,-0.002867,0.730596,0.214126,0.648367,-0.885198,-0.197280,-1.644323,22.575821,44.532982,-0.111485,,,,,,
1467746736.68,2.276910,-0.222865,-0.060888,0.005493,0.133224,-0.003943,0.742071,0.221025,0.632834,-0.890737,-0.203645,-1.625754,22.336861,44.622692,-1.657307,,,,,,
1467746736.69,2.256830,-0.229769,-0.065663,0.003376,0.106541,-0.001664,0.753429,0.227753,0.616825,-0.898479,-0.209457,-1.617191,22.336861,44.622692,-1.657307,,,,,,
1467746736.70,2.236235,-0.236502,-0.070648,0.004459,0.080923,-0.001517,0.764748,0.234304,0.600218,-0.902672,-0.214742,-1.599806,22.336861,44.622692,-1.657307,,,,,,
,,,,,,,,,,,,,,,,29.719968,-95.399050,9.682452,-1.000000,-1.000000,1467746765.40
1467746736.71,2.215254,-0.243049,-0.075773,0.003396,0.041504,-0.001286,0.775930,0.240664,0.583107,-0.914327,-0.222048,-1.585686,21.673355,44.726849,-4.758264,,,,,,
1467746736.72,2.215413,-0.243074,-0.075797,0.002293,0.010712,-0.001094,0.775832,0.240688,0.583228,-0.913741,-0.220546,-1.584738,21.673355,44.726849,-4.758264,,,,,,
1467746736.73,2.194056,-0.249956,-0.081063,0.004474,0.011639,-0.001112,0.786747,0.247361,0.565546,-0.933765,-0.227876,-1.559839,21.673355,44.726849,-4.758264,,,,,,
1467746736.74,2.172943,-0.256868,-0.086441,0.003479,0.027433,-0.001227,0.797083,0.254052,0.547829,-0.949488,-0.234582,-1.538460,21.475624,44.732525,-5.537634,,,,,,
1467746736.75,2.151752,-0.263376,-0.092004,0.004595,0.029420,-0.000189,0.807113,0.260342,0.529897,-0.958175,-0.243176,-1.522314,21.475624,44.732525,-5.537634,,,,,,
1467746736.76,2.130422,-0.269494,-0.097715,0.002520,0.030353,-0.001277,0.816866,0.266244,0.511708,-0.967638,-0.251763,-1.507451,21.475624,44.732525,-5.537634,,,,,,
1467746736.77,2.109159,-0.275847,-0.103568,0.005771,0.035527,-0.001321,0.826092,0.272362,0.493347,-0.976940,-0.253624,-1.485932,20.474577,44.707081,-8.656524,,,,,,
1467746736.78,2.087742,-0.281765,-0.109584,0.003691,0.033271,-0.001324,0.835051,0.278052,0.474738,-0.983245,-0.261740,-1.468299,20.474577,44.707081,-8.656524,,,,,,
1467746736.79,2.065991,-0.287685,-0.115783,0.004778,0.011898,-0.000140,0.843716,0.283733,0.455674,-0.984677,-0.262585,-1.452790,20.474577,44.707081,-8.656524,,,,,,
,,,,,,,,,,,,,,,,29.719970,-95.399155,9.664897,-1.000000,-1.000000,1467746765.62
1467746736.80,2.043299,-0.292615,-0.122210,0.001561,-0.047699,0.001279,0.852582,0.288457,0.435771,-0.979810,-0.272618,-1.442530,19.893944,44.650013,-10.172218,,,,,,
1467746736.81,2.019895,-0.297456,-0.128756,-0.000588,-0.106231,0.001629,0.861279,0.293089,0.415088,-0.984539,-0.274794,-1.424929,19.893944,44.650013,-10.172218,,,,,,
1467746736.82,1.996021,-0.302235,-0.135373,-0.002735,-0.160520,0.003016,0.869656,0.297655,0.393827,-0.998395,-0.280001,-1.400144,19.893944,44.650013,-10.172218,,,,,,
1467746736.84,1.946400,-0.311084,-0.148899,-0.005972,-0.279708,0.003730,0.885635,0.306091,0.349227,-1.012206,-0.288787,-1.356643,18.595270,44.419472,-13.190645,,,,,,
1467746736.83,1.971519,-0.306804,-0.142096,-0.001689,-0.220112,0.002311,0.877782,0.302014,0.371869,-1.005239,-0.284313,-1.378781,18.595270,44.419472,-13.190645,,,,,,
1467746736.85,1.920899,-0.315233,-0.155723,-0.008113,-0.328686,0.005085,0.893051,0.310038,0.326092,-1.025879,-0.293330,-1.332684,18.595270,44.419472,-13.190645,,,,,,
1467746736.86,1.895210,-0.319445,-0.162553,-0.010240,-0.368104,0.005315,0.899886,0.314040,0.302628,-1.043044,-0.296660,-1.304291,17.821655,44.262585,-14.699616,,,,,,
1467746736.87,1.869539,-0.323908,-0.169443,-0.010179,-0.360801,0.004190,0.906009,0.318274,0.279014,-1.064975,-0.300269,-1.270866,17.821655,44.262585,-14.699616,,,,,,
1467746736.88,1.844395,-0.328647,-0.176389,-0.007943,-0.315276,0.003892,0.911276,0.322763,0.255737,-1.088415,-0.304360,-1.236923,17.821655,44.262585,-14.699616,,,,,,
1467746736.89,1.820038,-0.333532,-0.183384,-0.007808,-0.244270,0.004497,0.915694,0.327382,0.233076,-1.106765,-0.307714,-1.208998,15.944746,43.912540,-17.615913,,,,,,
1467746736.90,1.796843,-0.338833,-0.190460,-0.002306,-0.141405,0.002779,0.919150,0.332387,0.211383,-1.127539,-0.309270,-1.176700,15.944746,43.912540,-17.615913,,,,,,
1467746736.91,1.796182,-0.338826,-0.190461,-0.000054,-0.046900,0.000059,0.919291,0.332380,0.210777,-1.124782,-0.310743,-1.172782,15.944746,43.912540,-17.615913,,,,,,
1467746736.92,1.795954,-0.338836,-0.190504,0.005307,-0.017172,-0.000122,0.919336,0.332390,0.210566,-1.112772,-0.311241,-1.187250,14.870894,43.732346,-18.952702,,,,,,
1467746736.93,1.795656,-0.338839,-0.190515,-0.000042,-0.037344,-0.000000,0.919398,0.332392,0.210292,-1.088648,-0.312815,-1.201991,14.870894,43.732346,-18.952702,,,,,,
1467746736.94,1.794718,-0.338831,-0.190521,-0.002269,-0.113795,0.001541,0.919597,0.332385,0.209430,-1.068630,-0.317096,-1.212176,14.870894,43.732346,-18.952702,,,,,,
1467746736.95,1.792816,-0.338798,-0.190486,-0.005595,-0.218912,0.002197,0.920005,0.332353,0.207683,-1.057136,-0.317278,-1.220622,14.831603,43.731068,-18.986412,,,,,,
1467746736.96,1.789813,-0.338746,-0.190425,-0.008933,-0.330406,0.005022,0.920641,0.332304,0.204923,-1.052081,-0.315657,-1.223462,14.831603,43.731068,-18.986412,,,,,,
1467746736.97,1.785690,-0.338668,-0.190299,-0.014405,-0.448263,0.005756,0.921504,0.332231,0.201131,-1.046031,-0.316576,-1.217610,14.831603,43.731068,-18.986412,,,,,,
1467746736.98,1.779287,-0.338517,-0.190145,-0.020077,-0.717973,0.012764,0.922822,0.332088,0.195237,-1.020753,-0.311275,-1.233109,14.740476,43.732170,-19.054714,,,,,,
1467746736.99,1.770589,-0.338331,-0.189886,-0.029907,-0.915463,0.013993,0.924546,0.331913,0.187215,-1.031815,-0.316120,-1.234670,14.740476,43.732170,-19.054714,,,,,,
1467746737.00,1.760438,-0.338120,-0.189617,-0.030093,-1.061995,0.015976,0.926467,0.331714,0.177834,-1.047789,-0.312687,-1.196297,14.740476,43.732170,-19.054714,,,,,,
1467746737.01,1.748855,-0.337878,-0.189264,-0.037723,-1.201090,0.017905,0.928543,0.331486,0.167105,-1.074601,-0.315800,-1.181235,14.189831,43.742363,-19.445332,,,,,,
1467746737.02,1.736575,-0.337618,-0.188899,-0.037784,-1.246754,0.020320,0.930610,0.331241,0.155704,-1.116310,-0.307910,-1.150730,14.189831,43.742363,-19.445332,,,,,,
1467746737.03,1.724363,-0.337371,-0.188553,-0.034561,-1.228696,0.017017,0.932523,0.331008,0.144341,-1.153516,-0.309127,-1.118096,14.189831,43.742363,-19.445332,,,,,,
1467746737.04,1.711585,-0.337144,-0.188184,-0.037872,-1.320012,0.018651,0.934366,0.330793,0.132424,-1.137750,-0.312574,-1.107965,13.733891,43.751926,-19.748819,,,,,,
1467746737.05,1.697982,-0.336887,-0.187758,-0.045406,-1.381599,0.021158,0.936165,0.330551,0.119713,-1.164543,-0.311691,-1.110588,13.733891,43.751926,-19.748819,,,,,,
1467746737.06,1.684251,-0.336625,-0.187329,-0.043288,-1.390094,0.021214,0.937807,0.330303,0.106858,-1.186037,-0.307552,-1.071702,13.247791,43.761715,-20.056787,,,,,,
1467746737.07,1.669733,-0.336350,-0.186875,-0.047687,-1.500522,0.022966,0.939349,0.330044,0.093240,-1.182025,-0.310223,-1.064386,13.247791,43.761715,-20.056787,,,,,,
1467746737.08,1.653824,-0.336075,-0.186370,-0.051049,-1.636429,0.022751,0.940804,0.329784,0.078293,-1.184457,-0.307796,-1.059250,13.247791,43.761715,-20.056787,,,,,,
1467746737.09,1.637700,-0.335788,-0.185840,-0.051023,-1.612013,0.024727,0.942039,0.329513,0.063120,-1.233436,-0.307953,-1.018107,12.095823,43.787796,-20.716816,,,,,,
1467746737.10,1.622584,-0.335535,-0.185361,-0.044499,-1.506892,0.021945,0.942968,0.329274,0.048878,-1.277350,-0.303242,-0.966435,12.095823,43.787796,-20.716816,,,,,,
1467746737.11,1.607627,-0.335289,-0.184866,-0.047715,-1.522820,0.023106,0.943675,0.329042,0.034772,-1.278590,-0.304078,-0.959363,12.095823,43.787796,-20.716816,,,,,,
1467746737.12,1.592689,-0.335045,-0.184380,-0.045544,-1.489905,0.022902,0.944169,0.328811,0.020674,-1.309556,-0.300415,-0.948088,11.457295,43.802834,-21.045397,,,,,,
1467746737.14,1.564592,-0.334615,-0.183483,-0.043387,-1.467608,0.022764,0.944519,0.328406,-0.005860,-1.307647,-0.309088,-0.914260,11.457295,43.802834,-21.045397,,,,,,
1467746737.13,1.578802,-0.334831,-0.183941,-0.041148,-1.382662,0.021169,0.944436,0.328609,0.007561,-1.324959,-0.297756,-0.907677,11.457295,43.802834,-21.045397,,,,,,
1467746737.15,1.549182,-0.334384,-0.182945,-0.053111,-1.579096,0.024518,0.944392,0.328187,-0.020416,-1.300074,-0.297074,-0.918717,11.457295,43.802834,-21.045397,,,,,,
1467746737.16,1.533397,-0.334146,-0.182431,-0.045683,-1.597153,0.025703,0.944030,0.327963,-0.035323,-1.323623,-0.305868,-0.887727,10.245647,43.831570,-21.602940,,,,,,
1467746737.17,1.517088,-0.333927,-0.181846,-0.058558,-1.677841,0.025132,0.943400,0.327756,-0.050717,-1.324183,-0.299527,-0.856586,10.245647,43.831570,-21.602940,,,,,,
1467746737.18,1.499983,-0.333705,-0.181277,-0.051208,-1.759603,0.025652,0.942467,0.327546,-0.066851,-1.328621,-0.301316,-0.853178,9.581479,43.848068,-21.872564,,,,,,
1467746737.19,1.481354,-0.333468,-0.180627,-0.058874,-1.924188,0.029870,0.941136,0.327322,-0.084403,-1.352314,-0.301306,-0.828424,9.581479,43.848068,-21.872564,,,,,,
1467746737.20,1.461302,-0.333201,-0.179925,-0.063286,-2.039934,0.034849,0.939341,0.327069,-0.103265,-1.369303,-0.289136,-0.762015,9.581479,43.848068,-21.872564,,,,,,
1467746737.21,1.440947,-0.332973,-0.179210,-0.066516,-2.074960,0.030808,0.937119,0.326854,-0.122373,-1.371002,-0.298732,-0.753039,8.015209,43.889023,-22.413761,,,,,,
1467746737.22,1.419220,-0.332731,-0.178433,-0.072066,-2.249104,0.036152,0.934317,0.326626,-0.142715,-1.397726,-0.295040,-0.736756,8.015209,43.889023,-22.413761,,,,,,
1467746737.23,1.396071,-0.332511,-0.177558,-0.078582,-2.352093,0.035727,0.930834,0.326418,-0.164316,-1.442064,-0.292116,-0.658087,8.015209,43.889023,-22.413761,,,,,,
1467746737.24,1.373152,-0.332293,-0.176754,-0.071078,-2.311748,0.035482,0.926894,0.326211,-0.185618,-1.430358,-0.295129,-0.632329,8.015209,43.889023,-22.413761,,,,,,
1467746737.25,1.349389,-0.332098,-0.175889,-0.077638,-2.448718,0.036334,0.922283,0.326027,-0.207604,-1.425961,-0.293938,-0.624000,6.052029,43.943520,-22.917385,,,,,,
1467746737.26,1.323851,-0.331898,-0.174957,-0.082131,-2.630292,0.040662,0.916745,0.325838,-0.231102,-1.393628,-0.292803,-0.596824,6.052029,43.943520,-22.917385,,,,,,
