timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1466451342.66,0.046230,-0.017905,0.442315,0.004461,-0.038830,-0.000889,0.046206,0.017904,-0.998771,0.021650,0.003748,-0.014702,-4.884199,-6.920330,38.429726,,,,,,
1466451342.65,0.046102,-0.017885,0.442314,0.003419,-0.020781,-0.001003,0.046078,0.017884,-0.998778,0.007175,0.002486,-0.010866,-4.884199,-6.920330,38.429726,,,,,,
1466451342.67,0.045653,-0.017883,0.442324,0.011807,-0.120596,0.001760,0.045630,0.017882,-0.998798,0.022744,0.004304,-0.025143,-4.886675,-6.922216,38.429073,,,,,,
1466451342.68,0.044708,-0.017792,0.442350,0.011748,-0.169432,0.001002,0.044686,0.017791,-0.998843,0.034614,0.002107,-0.022535,-4.886675,-6.922216,38.429073,,,,,,
1466451342.69,0.042869,-0.017695,0.442366,0.016951,-0.264994,0.001607,0.042849,0.017694,-0.998925,0.028699,0.003897,-0.031776,-4.886675,-6.922216,38.429073,,,,,,
,,,,,,,,,,,,,,,,29.719995,-95.399073,9.868956,-1.000000,-1.000000,1466451333.49
1466451342.70,0.039400,-0.017571,0.442419,0.021064,-0.374373,0.006554,0.039384,0.017570,-0.999070,0.007720,0.004189,-0.028976,-4.828428,-6.917724,38.437241,,,,,,
1466451342.71,0.036087,-0.017351,0.442462,0.022173,-0.342513,0.004227,0.036074,0.017350,-0.999198,0.012587,0.000945,-0.006585,-4.828428,-6.917724,38.437241,,,,,,
1466451342.72,0.032389,-0.017098,0.442502,0.022093,-0.408341,0.003575,0.032378,0.017097,-0.999329,0.010758,-0.001945,-0.024520,-4.828428,-6.917724,38.437241,,,,,,
1466451342.73,0.026639,-0.016718,0.442525,0.024053,-0.541076,0.006538,0.026632,0.016718,-0.999506,-0.038335,-0.007272,-0.040717,-4.355673,-6.890450,38.498573,,,,,,
1466451342.74,0.021488,-0.016493,0.442557,0.026259,-0.484793,0.002994,0.021483,0.016492,-0.999633,-0.074050,0.011020,0.019912,-4.355673,-6.890450,38.498573,,,,,,
1466451342.75,0.017701,-0.016265,0.442581,0.015782,-0.348877,0.002131,0.017698,0.016265,-0.999711,-0.104993,-0.016509,0.015504,-4.355673,-6.890450,38.498573,,,,,,
1466451342.76,0.015173,-0.016116,0.442631,0.017021,-0.206602,0.003369,0.015171,0.016115,-0.999755,-0.100605,-0.010393,0.029220,-3.936181,-6.866902,38.547924,,,,,,
1466451342.77,0.015013,-0.016039,0.442631,0.001376,0.046127,-0.002489,0.015011,0.016039,-0.999759,-0.054760,-0.022295,0.036288,-3.936181,-6.866902,38.547924,,,,,,
1466451342.78,0.015793,-0.016057,0.442615,0.002455,0.060985,-0.000452,0.015790,0.016057,-0.999746,-0.033964,-0.008610,-0.005655,-3.936181,-6.866902,38.547924,,,,,,
1466451342.79,0.016361,-0.016054,0.442616,-0.003918,0.073730,-0.000539,0.016358,0.016053,-0.999737,-0.021759,-0.006196,-0.010059,-3.717014,-6.849915,38.572693,,,,,,
1466451342.80,0.017634,-0.016050,0.442596,0.001483,0.133191,-0.001971,0.017631,0.016050,-0.999716,-0.011878,-0.004972,-0.001185,-3.717014,-6.849915,38.572693,,,,,,
1466451342.81,0.018706,-0.016084,0.442579,-0.002816,0.099219,-0.002826,0.018702,0.016083,-0.999696,-0.007960,-0.006547,-0.017272,-3.717014,-6.849915,38.572693,,,,,,
1466451342.82,0.019841,-0.016129,0.442556,-0.005981,0.122580,-0.002976,0.019837,0.016128,-0.999673,-0.010423,-0.006362,-0.006659,-3.787905,-6.849703,38.565834,,,,,,
1466451342.83,0.021231,-0.016141,0.442530,-0.000636,0.141687,-0.002026,0.021227,0.016140,-0.999644,-0.015352,-0.000973,-0.006276,-3.787905,-6.849703,38.565834,,,,,,
