timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp
1465828315.35,2.521110,-0.769701,0.603741,0.002015,-0.200935,0.004535,0.417534,0.695921,0.584260,-0.510445,-0.686353,-1.586289,29.624899,42.576904,-59.395073,,,,,,
1465828315.36,2.507161,-0.781515,0.595115,0.002158,-0.155322,0.004242,0.420740,0.704356,0.571717,-0.536875,-0.691599,-1.560166,29.624899,42.576904,-59.395073,,,,,,
1465828315.37,2.493733,-0.793508,0.586419,0.004429,-0.113955,0.002913,0.423251,0.712818,0.559240,-0.549930,-0.702686,-1.545293,27.424601,39.553699,-62.462776,,,,,,
,,,,,,,,,,,,,,,,29.719993,-95.398995,10.973465,-1.000000,-1.000000,1465830457.19
,,,,,,,,,,,,,,,,29.720013,-95.398962,11.048320,-1.000000,-1.000000,1465830663.92
1465828315.38,2.478044,-0.804795,0.576229,0.001252,-0.171334,0.003264,0.426990,0.720688,0.546158,-0.527286,-0.710755,-1.542282,27.424601,39.553699,-62.462776,,,,,,
1465828315.39,2.460033,-0.815632,0.564905,0.001220,-0.266945,0.005988,0.431810,0.728159,0.532282,-0.513613,-0.713877,-1.533884,26.299006,37.969967,-63.912796,,,,,,
1465828315.40,2.440695,-0.826241,0.553070,0.000166,-0.333878,0.005337,0.437016,0.735390,0.517899,-0.519581,-0.725914,-1.523743,26.299006,37.969967,-63.912796,,,,,,
,,,,,,,,,,,,,,,,29.719993,-95.398995,10.973465,-1.000000,-1.000000,1465830457.19
1465828315.41,2.420854,-0.837120,0.541071,0.000205,-0.374274,0.006650,0.441898,0.742718,0.503086,-0.533970,-0.728939,-1.499607,26.299006,37.969967,-63.912796,,,,,,
1465828315.42,2.400780,-0.848087,0.529064,-0.000822,-0.415732,0.007967,0.446383,0.750017,0.488075,-0.553973,-0.740633,-1.485008,24.929565,36.276726,-65.427193,,,,,,
1465828315.43,2.378507,-0.858447,0.515921,-0.002980,-0.513461,0.008573,0.451748,0.756829,0.472371,-0.543453,-0.744912,-1.471990,24.929565,36.276726,-65.427193,,,,,,
1465828315.44,2.355139,-0.867863,0.502642,-0.004093,-0.617568,0.012413,0.457597,0.762949,0.456632,-0.544298,-0.752466,-1.460355,24.929565,36.276726,-65.427193,,,,,,
1465828315.46,2.290745,-0.897389,0.463087,-0.003913,-0.686716,0.011764,0.468887,0.781701,0.411204,-0.597351,-0.767877,-1.402979,21.609718,32.797150,-68.378128,,,,,,
1465828315.45,2.315889,-0.886941,0.477429,-0.005035,-0.655878,0.012641,0.464379,0.775142,0.428376,-0.585625,-0.764583,-1.418779,21.609718,32.797150,-68.378128,,,,,,
1465828315.47,2.267000,-0.905799,0.450139,-0.004971,-0.741975,0.014234,0.473457,0.786918,0.395725,-0.599022,-0.775489,-1.389362,21.609718,32.797150,-68.378128,,,,,,
1465828315.48,2.246165,-0.912205,0.439947,-0.006064,-0.814208,0.014681,0.477654,0.790855,0.382615,-0.612817,-0.776497,-1.375733,19.125212,30.215809,-70.281097,,,,,,
1465828315.49,2.221475,-0.920379,0.427164,-0.009255,-0.871586,0.016096,0.481794,0.795831,0.366779,-0.634886,-0.785257,-1.354404,19.125212,30.215809,-70.281097,,,,,,
1465828315.50,2.212537,-0.920193,0.427113,-0.008217,-0.891764,0.017288,0.485173,0.795718,0.362546,-0.658039,-0.781512,-1.341596,19.125212,30.215809,-70.281097,,,,,,
1465828315.51,2.203554,-0.920000,0.427047,-0.008217,-0.891764,0.017288,0.488533,0.795602,0.358264,-0.676308,-0.782281,-1.335345,15.467286,28.036264,-72.062004,,,,,,
1465828315.52,2.194672,-0.919817,0.426994,-0.008203,-0.882205,0.016164,0.491814,0.795491,0.353996,-0.686516,-0.784779,-1.329582,15.467286,28.036264,-72.062004,,,,,,
1465828315.53,2.185755,-0.919631,0.426963,-0.009281,-0.892822,0.016230,0.495072,0.795378,0.349682,-0.689896,-0.783827,-1.327068,15.467286,28.036264,-72.062004,,,,,,
1465828315.54,2.176607,-0.919438,0.426949,-0.011445,-0.920428,0.016400,0.498377,0.795261,0.345226,-0.707422,-0.783222,-1.323009,14.194108,28.042999,-72.320953,,,,,,
1465828315.55,2.167364,-0.919227,0.426929,-0.010380,-0.918308,0.017453,0.501685,0.795133,0.340699,-0.724966,-0.779844,-1.306809,14.194108,28.042999,-72.320953,,,,,,
1465828315.56,2.158238,-0.919028,0.426904,-0.009306,-0.910876,0.017407,0.504905,0.795012,0.336194,-0.719169,-0.780089,-1.304181,14.194108,28.042999,-72.320953,,,,,,
1465828315.57,2.148684,-0.918827,0.426860,-0.008320,-0.972464,0.018859,0.508227,0.794891,0.331442,-0.709765,-0.778076,-1.307043,11.574802,28.063572,-72.778175,,,,,,
1465828315.58,2.138046,-0.918597,0.426843,-0.011669,-1.093511,0.020679,0.511879,0.794751,0.326116,-0.720131,-0.782589,-1.304204,11.574802,28.063572,-72.778175,,,,,,
1465828315.59,2.126452,-0.918348,0.426825,-0.013897,-1.171024,0.022227,0.515793,0.794600,0.320263,-0.758850,-0.780241,-1.283154,11.574802,28.063572,-72.778175,,,,,,
,,,,,,,,,,,,,,,,29.721479,-95.401355,10.973465,-1.000000,-1.000000,1465830664.08
,,,,,,,,,,,,,,,,29.721540,-95.401452,10.973465,-1.000000,-1.000000,1465830664.10
1465828315.60,2.114703,-0.918085,0.426832,-0.013276,-1.173007,0.022252,0.519699,0.794440,0.314290,-0.784134,-0.784354,-1.268055,10.117313,28.074345,-72.990906,,,,,,
1465828315.61,2.103004,-0.917803,0.426861,-0.016478,-1.177255,0.023340,0.523534,0.794269,0.308302,-0.792409,-0.779544,-1.264860,10.117313,28.074345,-72.990906,,,,,,
1465828315.62,2.090879,-0.917506,0.426841,-0.013347,-1.222923,0.026823,0.527437,0.794088,0.302049,-0.836794,-0.776526,-1.252213,10.117313,28.074345,-72.990906,,,,,,
1465828315.63,2.079304,-0.917226,0.426932,-0.016419,-1.132657,0.021996,0.531092,0.793918,0.296032,-0.864756,-0.778232,-1.226574,6.691279,28.107698,-73.371559,,,,,,
1465828315.64,2.068873,-0.916973,0.426939,-0.012020,-1.016928,0.023403,0.534328,0.793764,0.290572,-0.910839,-0.775911,-1.210402,6.691279,28.107698,-73.371559,,,,,,
1465828315.65,2.059775,-0.916728,0.426974,-0.013962,-0.871454,0.020360,0.537121,0.793615,0.285790,-0.894620,-0.780157,-1.210412,6.691279,28.107698,-73.371559,,,,,,
1465828315.66,2.051601,-0.916529,0.426961,-0.009625,-0.814110,0.016811,0.539579,0.793494,0.281463,-0.885160,-0.771918,-1.211776,5.081805,28.128036,-73.492790,,,,,,
1465828315.67,2.043248,-0.916327,0.427017,-0.012846,-0.837466,0.015890,0.542054,0.793371,0.277019,-0.888795,-0.776830,-1.212764,5.081805,28.128036,-73.492790,,,,,,
1465828315.68,2.035261,-0.916136,0.427046,-0.008527,-0.789687,0.015595,0.544385,0.793255,0.272748,-0.908566,-0.772030,-1.192441,5.081805,28.128036,-73.492790,,,,,,
1465828315.69,2.027716,-0.915961,0.427097,-0.011662,-0.744025,0.014241,0.546552,0.793148,0.268695,-0.920224,-0.776852,-1.190830,2.623154,28.158012,-73.610107,,,,,,
1465828315.70,2.020671,-0.915798,0.427101,-0.007347,-0.697310,0.015017,0.548548,0.793049,0.264894,-0.921137,-0.771488,-1.183015,2.623154,28.158012,-73.610107,,,,,,
1465828315.71,2.013623,-0.915633,0.427096,-0.007363,-0.710052,0.015097,0.550520,0.792948,0.261077,-0.902921,-0.781321,-1.182815,2.623154,28.158012,-73.610107,,,,,,
1465828315.72,2.006042,-0.915445,0.427115,-0.006388,-0.780134,0.016602,0.552618,0.792834,0.256959,-0.900823,-0.766116,-1.182359,1.553876,28.170645,-73.635605,,,,,,
1465828315.73,1.997652,-0.915258,0.427157,-0.011811,-0.860826,0.016038,0.554889,0.792720,0.252375,-0.899875,-0.775706,-1.179926,1.553876,28.170645,-73.635605,,,,,,
,,,,,,,,,,,,,,,,29.720000,-95.399060,10.224887,-1.000000,-1.000000,1465830664.29
1465828315.74,1.988478,-0.915042,0.427183,-0.009789,-0.941533,0.019739,0.557338,0.792588,0.247344,-0.900096,-0.767045,-1.169768,1.553876,28.170645,-73.635605,,,,,,
1465828315.75,1.978166,-0.914814,0.427226,-0.012078,-1.068948,0.020536,0.560024,0.792449,0.241654,-0.908535,-0.777068,-1.170014,-0.802920,28.197145,-73.637482,,,,,,
1465828315.76,1.966691,-0.914561,0.427276,-0.013280,-1.175133,0.023330,0.562945,0.792295,0.235290,-0.929767,-0.774183,-1.145629,-0.802920,28.197145,-73.637482,,,,,,
1465828315.77,1.954403,-0.914279,0.427380,-0.017641,-1.254769,0.024889,0.566001,0.792123,0.228439,-0.950813,-0.775979,-1.131683,-0.802920,28.197145,-73.637482,,,,,,
